sample_name,treatment,control,gene,num,neg_score,neg_p_value,neg_fdr,neg_rank,neg_goodsgrna,pos_score,pos_p_value,pos_fdr,pos_rank,pos_goodsgrna,lfc,p_value,fdr,goodsgrna
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,APTX,4,0.083428,0.18322,0.230654,401,3,0.87463,0.87513,NA,1897,0,-0.065059,0.18322,0.230654,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,P2RX7,4,0.063574,0.14576,0.223678,312,3,0.87511,0.87569,NA,1898,0,-0.13791,0.14576,0.223678,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DIS3L,3,0.093228,0.17042,NA,445,2,0.8766,0.8763,NA,1899,0,-0.18878,0.17042,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RANBP17,4,0.13977,0.26888,NA,604,2,0.87734,0.87798,NA,1900,0,-0.10202,0.26888,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DNAJC17,4,0.16743,0.29825,NA,675,2,0.87744,0.87807,NA,1901,0,-0.14185,0.29825,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,SF3A1,4,0.042398,0.10449,0.206625,229,3,0.87753,0.87816,NA,1902,0,-0.3139,0.10449,0.206625,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,S100A16,4,0.84182,0.84223,NA,1842,0,0.87763,0.87828,NA,1903,0,0.0087102,0.87828,1,0
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,SNRPF,4,0.36057,0.50551,NA,1103,2,0.87773,0.87837,NA,1904,0,-0.099134,0.50551,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,PNO1,4,0.39906,0.54683,NA,1172,2,0.87792,0.87852,NA,1905,0,-0.097675,0.54683,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,CXORF57,4,0.026221,0.071452,NA,166,2,0.87801,0.87859,NA,1906,0,-0.15279,0.071452,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,SNRPA1,4,0.12295,0.2514,NA,562,2,0.87982,0.88056,NA,1907,0,-0.11372,0.2514,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,JAKMIP1,4,0.81317,0.81422,NA,1773,0,0.87992,0.88068,NA,1908,0,-0.049055,0.81422,1,0
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,MRPS6,4,0.26196,0.39961,NA,895,1,0.88029,0.8811,NA,1909,0,-1.4542e-5,0.39961,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,OLA1,4,0.061796,0.14234,NA,304,2,0.88114,0.88192,NA,1910,0,-0.13391,0.14234,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DUT,4,0.012499,0.041268,0.146027,106,3,0.88133,0.88211,NA,1911,0,-0.29255,0.041268,0.146027,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,CTU2,4,0.060511,0.13983,NA,300,2,0.88142,0.8822,NA,1912,0,-0.062614,0.13983,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ADAR,4,0.11534,0.24137,NA,537,2,0.8818,0.88259,NA,1913,0,-0.11272,0.24137,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,LIMA1,4,0.32658,0.46876,NA,1022,1,0.88189,0.88269,NA,1914,0,-0.045945,0.46876,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,MRPS11,4,0.49159,0.60111,NA,1288,1,0.88199,0.88277,NA,1915,0,-0.047079,0.60111,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,HNRNPF,4,0.15267,0.28276,NA,638,2,0.88227,0.88308,NA,1916,0,-0.1047,0.28276,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,FKBP3,4,0.39205,0.53958,NA,1155,2,0.88357,0.88445,NA,1917,0,-0.048427,0.53958,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,TARS3,4,0.12224,0.25065,NA,559,1,0.88366,0.88451,NA,1918,0,-0.0083565,0.25065,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,BCLAF1,4,0.087526,0.19097,0.233126,418,3,0.88375,0.88461,NA,1919,0,-0.36393,0.19097,0.233126,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,TTF2,4,0.025501,0.069939,NA,162,1,0.88513,0.88601,NA,1920,0,0.008065,0.88601,1,0
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,OTUD4,3,0.25032,0.37344,NA,862,1,0.8856,0.88522,NA,1921,0,-0.034163,0.37344,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RPUSD1,4,0.20735,0.34075,NA,773,2,0.88586,0.88676,NA,1922,0,-0.089323,0.34075,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ELAC1,4,0.053467,0.12645,NA,276,2,0.88595,0.88689,NA,1923,0,-0.1266,0.12645,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,TNPO2,4,0.54262,0.62646,NA,1343,1,0.88641,0.88735,NA,1924,0,-0.046316,0.62646,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DDX53,4,0.15868,0.28929,NA,654,1,0.88713,0.88807,NA,1925,0,-0.029461,0.28929,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,SUPT6H,4,0.087803,0.19155,NA,421,2,0.88722,0.88816,NA,1926,0,-0.28445,0.19155,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RBM47,4,0.73579,0.7469,NA,1625,1,0.88758,0.88865,NA,1927,0,-0.025896,0.7469,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,PUM2,4,0.39225,0.53979,NA,1156,2,0.88767,0.88876,NA,1928,0,-0.045097,0.53979,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,HIBADH,4,0.059875,0.13848,0.221942,295,3,0.8883,0.88946,NA,1929,0,-0.15777,0.13848,0.221942,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,TRIM21,4,0.21929,0.3537,NA,792,2,0.88875,0.8899,NA,1930,0,-0.069346,0.3537,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,PRKAB2,4,0.74789,0.75681,NA,1652,1,0.88928,0.89048,NA,1931,0,0.0087031,0.89048,1,0
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ESS2,4,0.27608,0.41484,NA,931,2,0.88973,0.89091,NA,1932,0,-0.060988,0.41484,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RPL32,4,0.0017625,0.0065969,0.126057,20,3,0.89008,0.89125,NA,1933,0,-0.28331,0.0065969,0.126057,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,C1ORF52,4,0.077762,0.17293,0.228733,372,3,0.89035,0.89148,NA,1934,0,-0.18247,0.17293,0.228733,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,POU5F1,4,0.51357,0.61202,NA,1310,1,0.89061,0.89174,NA,1935,0,-0.058456,0.61202,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,IPO11,4,0.27152,0.41001,NA,920,2,0.89079,0.89192,NA,1936,0,-0.090522,0.41001,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RPL18A,4,0.61457,0.66583,NA,1433,1,0.89096,0.89214,NA,1937,0,-0.073324,0.66583,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,EIF4E3,4,0.12644,0.2551,NA,572,2,0.89254,0.8937,NA,1938,0,-0.039724,0.2551,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ELP3,4,0.48655,0.5988,NA,1284,1,0.89298,0.89408,NA,1939,0,-0.0048916,0.5988,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,UTP11,4,0.40895,0.55708,NA,1198,2,0.89306,0.89419,NA,1940,0,-0.09432,0.55708,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DDX19B,4,0.075035,0.16749,NA,359,1,0.8935,0.89455,NA,1941,0,-0.019827,0.16749,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,GRN,4,0.05862,0.13611,0.220981,292,3,0.8941,0.89528,NA,1942,0,-0.25589,0.13611,0.220981,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,LGALS1,4,0.30865,0.44991,NA,988,2,0.89581,0.89693,NA,1943,0,-0.083315,0.44991,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ERN2,4,0.052673,0.12482,0.215519,272,3,0.89725,0.89838,NA,1944,0,-0.2538,0.12482,0.215519,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,FASTKD3,4,0.10809,0.22841,0.242216,500,3,0.89767,0.89881,NA,1945,0,-0.12642,0.22841,0.242216,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,EEF1A1,4,0.88217,0.88303,NA,1922,0,0.89834,0.89946,NA,1946,0,-0.017399,0.88303,1,0
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,USP42,4,0.29079,0.43061,NA,955,2,0.89942,0.90055,NA,1947,0,-0.078954,0.43061,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,SUPT5H,3,0.51471,0.5472,NA,1312,1,0.89996,0.90005,NA,1948,0,-0.064958,0.5472,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,MEPCE,4,0.48485,0.59807,NA,1281,1,0.90099,0.90198,NA,1949,0,-0.092691,0.59807,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RBM8A,4,0.15909,0.28971,NA,656,2,0.90107,0.90206,NA,1950,0,-0.19313,0.28971,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,EIF2A,4,0.063863,0.14636,0.223678,315,3,0.90123,0.90223,NA,1951,0,-0.22112,0.14636,0.223678,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RAI1,4,0.10715,0.2266,NA,496,2,0.90148,0.90246,NA,1952,0,-0.079233,0.2266,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RPL13,4,0.031447,0.082584,0.194815,189,3,0.90205,0.90308,NA,1953,0,-0.18083,0.082584,0.194815,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,EIF2B2,3,0.13356,0.22392,NA,585,2,0.90227,0.90228,NA,1954,0,-0.2657,0.22392,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,FAM98A,4,0.13299,0.26188,NA,583,2,0.90286,0.90382,NA,1955,0,-0.097159,0.26188,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,UBQLN1,4,0.73886,0.7494,NA,1635,1,0.90334,0.90438,NA,1956,0,-0.013295,0.7494,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,PEG10,3,0.15003,0.24564,NA,629,2,0.90337,0.90343,NA,1957,0,-0.090586,0.24564,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RUVBL1,4,0.6613,0.69457,NA,1499,1,0.90398,0.905,NA,1958,0,-0.098881,0.69457,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,HDGF,4,0.1176,0.24528,NA,544,2,0.90438,0.90535,NA,1959,0,-0.064605,0.24528,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,H4C4,4,0.66192,0.69498,NA,1500,1,0.9047,0.90569,NA,1960,0,-0.036181,0.69498,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,GRWD1,4,0.41555,0.56382,NA,1210,2,0.9051,0.90606,NA,1961,0,-0.035139,0.56382,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,TLR8,4,0.55791,0.63444,NA,1357,1,0.90518,0.90616,NA,1962,0,-0.029135,0.63444,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,NGDN,4,0.028424,0.076031,0.187361,177,3,0.90526,0.90626,NA,1963,0,-0.30915,0.076031,0.187361,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DICER1,4,0.18762,0.31949,NA,729,2,0.90534,0.90636,NA,1964,0,-0.082166,0.31949,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,PEBP1,3,0.016072,0.041699,NA,119,2,0.90548,0.90546,NA,1965,0,-0.27497,0.041699,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DUSP11,4,0.20575,0.33902,NA,768,1,0.90636,0.90736000000000006,NA,1966,0,-0.047058,0.33902,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ATP2A2,4,0.17887,0.3104,NA,705,2,0.90722,0.90818,NA,1967,0,-0.012116,0.3104,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,KPNB1,4,0.75329,0.76104,NA,1659,1,0.90769,0.90868,NA,1968,0,-0.081848,0.76104,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,YWHAB,4,0.77098,0.77548,NA,1690,1,0.90831,0.90933,NA,1969,0,0.011027,0.90933,1,0
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RIOK3,4,0.11182,0.23504,NA,518,2,0.90962,0.91055,NA,1970,0,-0.28602,0.23504,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DDX1,4,0.078531,0.17431,NA,377,2,0.91076,0.91166,NA,1971,0,-0.058203,0.17431,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DHX9,4,0.15173,0.28182,NA,633,2,0.91091,0.91181,NA,1972,0,-0.17431,0.28182,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,SSU72,4,0.2112,0.34498,NA,778,2,0.91121,0.91204,NA,1973,0,-0.095826,0.34498,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RRP1B,4,0.31198,0.4535,NA,991,1,0.91129,0.9121,NA,1974,0,-0.016887,0.4535,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DUS1L,4,0.07997,0.1769,0.228733,384,3,0.91196,0.91283,NA,1975,0,-0.086871,0.1769,0.228733,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,C1QBP,4,0.29239,0.43232,NA,959,2,0.91219,0.91301,NA,1976,0,-0.046479,0.43232,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,SDS,4,0.369,0.51481,NA,1121,1,0.91226,0.91309,NA,1977,0,-0.014553,0.51481,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,SUGP2,4,0.64002,0.68098,NA,1471,1,0.91234,0.91319,NA,1978,0,-0.034637,0.68098,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,NGB,4,0.024739,0.068349,0.183149,160,3,0.91241,0.91325,NA,1979,0,-0.3254,0.068349,0.183149,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RPL10A,4,0.04043,0.10042,0.205698,217,3,0.91286,0.9137,NA,1980,0,-0.17268,0.10042,0.205698,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RARS2,4,0.32463,0.46676,NA,1018,2,0.91293,0.91376,NA,1981,0,-0.065855,0.46676,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DCD,4,0.082859,0.18217,NA,397,2,0.91345,0.91433,NA,1982,0,-0.0996,0.18217,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,CAT,4,0.23158,0.36669,NA,820,2,0.91382,0.91472,NA,1983,0,-0.058767,0.36669,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DDX55,4,0.80088,0.80225,NA,1748,1,0.91543,0.91629,NA,1984,0,-0.088717,0.80225,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,VIRMA,4,0.2538,0.39059,NA,873,1,0.91565,0.9165,NA,1985,0,-0.1243,0.39059,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,MTFMT,4,0.63742,0.67952,NA,1465,1,0.91652,0.91736,NA,1986,0,-0.077423,0.67952,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,U2AF1L4,4,0.1542,0.28449,NA,642,2,0.91731,0.91816,NA,1987,0,-0.088444,0.28449,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,EIF3J,4,0.14143,0.27048,NA,608,2,0.91817,0.91909,NA,1988,0,-0.069428,0.27048,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,HARS2,4,0.19341,0.32592,NA,739,2,0.91873,0.91967,NA,1989,0,-0.091485,0.32592,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,USP36,4,0.2044,0.33759,NA,761,2,0.91887,0.91984,NA,1990,0,-0.1209,0.33759,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,HSPA9,4,0.0094853,0.031798,0.144549,83,3,0.91958,0.9206,NA,1991,0,-0.4816,0.031798,0.144549,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,PSMD11,4,0.09488,0.20452,0.235882,451,3,0.91993,0.92096,NA,1992,0,-0.24026,0.20452,0.235882,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,NANOS2,4,0.10537,0.22329,0.241127,487,3,0.92062,0.92154,NA,1993,0,-0.081661,0.22329,0.241127,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,PABPC4L,4,0.8235,0.82415,NA,1799,0,0.92083,0.92178,NA,1994,0,-0.081939,0.82415,1,0
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RAF1,4,0.74723,0.75629,NA,1650,1,0.92124,0.92212,NA,1995,0,-0.034034,0.75629,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RBMXL2,4,0.181,0.31276,NA,708,2,0.92275,0.92353,NA,1996,0,-0.060117,0.31276,1,2
