treatment,control,rep,gene,lfc,fdr,p_value,day,lfc.fitness,fdr.fitness
heavy,mono,rep1,MKRN3,-0.0042441,1,0.83531,day13,0.56981,NA
heavy,mono,rep1,MKRN3,-0.0042441,1,0.83531,day7,-0.1011,NA
heavy,mono,rep1,MAP4,0.085405,1,0.2225,day13,0.6295,NA
heavy,mono,rep1,MAP4,0.085405,1,0.2225,day7,-0.29724,NA
heavy,mono,rep1,IGF2BP1,0.10158,1,0.19082,day13,1.3035,NA
heavy,mono,rep1,IGF2BP1,0.10158,1,0.19082,day7,0.32617,NA
heavy,mono,rep1,FASTK,0.064279,1,0.19092,day13,0.51599,NA
heavy,mono,rep1,FASTK,0.064279,1,0.19092,day7,0.11702,NA
heavy,mono,rep1,EIF3G,-0.96781,0.012494,0.0061032,day13,-4.5035,0.079762
heavy,mono,rep1,EIF3G,-0.96781,0.012494,0.0061032,day7,-2.0911,0.00609
heavy,mono,rep1,LARP4B,0.08291,1,0.22481,day13,0.95737,NA
heavy,mono,rep1,LARP4B,0.08291,1,0.22481,day7,0.48451,0.220493
heavy,mono,rep1,SUB1,0.070283,1,0.22551,day13,0.69404,NA
heavy,mono,rep1,SUB1,0.070283,1,0.22551,day7,0.11899,NA
heavy,mono,rep1,CFAP20,0.042881,1,0.2259,day13,-1.4581,0.27688
heavy,mono,rep1,CFAP20,0.042881,1,0.2259,day7,-0.15888,NA
heavy,mono,rep1,PPIB,0.070416,1,0.19609,day13,-0.24433,NA
heavy,mono,rep1,PPIB,0.070416,1,0.19609,day7,-0.48943,NA
heavy,mono,rep1,RPUSD3,0.076767,1,0.22729,day13,-1.2456,0.091628
heavy,mono,rep1,RPUSD3,0.076767,1,0.22729,day7,-0.028399,NA
heavy,mono,rep1,BRCA1,0.067047,1,0.22775,day13,0.70456,NA
heavy,mono,rep1,BRCA1,0.067047,1,0.22775,day7,0.50344,0.2866
heavy,mono,rep1,PURB,0.070127,1,0.22847,day13,0.81708,NA
heavy,mono,rep1,PURB,0.070127,1,0.22847,day7,0.16241,NA
heavy,mono,rep1,SERGEF,0.18738,1,0.22867,day13,1.001,NA
heavy,mono,rep1,SERGEF,0.18738,1,0.22867,day7,0.2843,NA
heavy,mono,rep1,OAS2,0.05207,1,0.22916,day13,1.1314,NA
heavy,mono,rep1,OAS2,0.05207,1,0.22916,day7,0.46328,NA
heavy,mono,rep1,HLTF,0.043964,1,0.22954,day13,1.3821,0.090718
heavy,mono,rep1,HLTF,0.043964,1,0.22954,day7,0.20809,NA
heavy,mono,rep1,COPB1,0.2961,1,0.20038,day13,-3.7588,0.061408
heavy,mono,rep1,COPB1,0.2961,1,0.20038,day7,-2.9594,0.006623
heavy,mono,rep1,EDF1,0.027025,1,0.23102,day13,0.83619,NA
heavy,mono,rep1,EDF1,0.027025,1,0.23102,day7,0.082321,NA
heavy,mono,rep1,ANK3,0.064106,1,0.23127,day13,1.3244,0.039859
heavy,mono,rep1,ANK3,0.064106,1,0.23127,day7,0.45499,0.142883
heavy,mono,rep1,VIL1,-0.082955,1,0.4112,day13,1.4866,0.057254
heavy,mono,rep1,VIL1,-0.082955,1,0.4112,day7,0.43941,NA
heavy,mono,rep1,CGN,0.0080763,1,0.23201,day13,1.0428,NA
heavy,mono,rep1,CGN,0.0080763,1,0.23201,day7,0.54244,0.194613
heavy,mono,rep1,NME1,0.055772,1,0.20201,day13,0.66822,NA
heavy,mono,rep1,NME1,0.055772,1,0.20201,day7,-0.063868,NA
heavy,mono,rep1,SECISBP2L,0.013987,1,0.23215,day13,0.59182,NA
heavy,mono,rep1,SECISBP2L,0.013987,1,0.23215,day7,0.2158,NA
heavy,mono,rep1,SEPTIN7,-0.035842,1,0.80625,day13,-0.35783,NA
heavy,mono,rep1,SEPTIN7,-0.035842,1,0.80625,day7,-0.17847,NA
heavy,mono,rep1,FUBP1,0.18581,1,0.23248,day13,-0.18233,NA
heavy,mono,rep1,FUBP1,0.18581,1,0.23248,day7,-0.22597,NA
heavy,mono,rep1,QRSL1,0.11301,1,0.23362,day13,-1.9326,0.090871
heavy,mono,rep1,QRSL1,0.11301,1,0.23362,day7,0.49826,0.19678
heavy,mono,rep1,ELP3,0.1012,1,0.20433,day13,-2.1999,0.074983
heavy,mono,rep1,ELP3,0.1012,1,0.20433,day7,-0.33601,0.286762
heavy,mono,rep1,MPST,-0.02458,1,0.46847,day13,1.1671,0.122274
heavy,mono,rep1,MPST,-0.02458,1,0.46847,day7,0.69815,0.16607
heavy,mono,rep1,SCAF4,0.077066,1,0.23531,day13,1.2483,0.112487
heavy,mono,rep1,SCAF4,0.077066,1,0.23531,day7,0.66497,0.150573
heavy,mono,rep1,AKAP1,0.017593,1,0.23634,day13,-0.055227,NA
heavy,mono,rep1,AKAP1,0.017593,1,0.23634,day7,-0.023889,NA
heavy,mono,rep1,UBE2M,0.17344,1,0.23952,day13,-1.9273,0.348204
heavy,mono,rep1,UBE2M,0.17344,1,0.23952,day7,-0.33757,0.286805
heavy,mono,rep1,CALD1,0.093341,1,0.23971,day13,0.60132,NA
heavy,mono,rep1,CALD1,0.093341,1,0.23971,day7,0.092962,NA
heavy,mono,rep1,ARF1,0.18191,1,0.21289,day13,-1.1265,NA
heavy,mono,rep1,ARF1,0.18191,1,0.21289,day7,-0.49968,NA
heavy,mono,rep1,RBMXL3,0.14173,1,0.21308,day13,0.063326,NA
heavy,mono,rep1,RBMXL3,0.14173,1,0.21308,day7,-0.13338,NA
heavy,mono,rep1,H1-2,0.068713,1,0.24224,day13,0.93275,NA
heavy,mono,rep1,H1-2,0.068713,1,0.24224,day7,0.55302,0.19678
heavy,mono,rep1,CSE1L,-0.0090683,1,0.53273,day13,-4.4754,0.033454
heavy,mono,rep1,CSE1L,-0.0090683,1,0.53273,day7,-1.1577,0.027447
heavy,mono,rep1,CXORF57,0.10298,1,0.24322,day13,-0.021846,NA
heavy,mono,rep1,CXORF57,0.10298,1,0.24322,day7,-0.30841,0.304091
heavy,mono,rep1,TACO1,0.11198,1,0.21551,day13,0.395,NA
heavy,mono,rep1,TACO1,0.11198,1,0.21551,day7,0.1417,NA
heavy,mono,rep1,TIPARP,-0.034282,1,0.27295,day13,-0.4031,NA
heavy,mono,rep1,TIPARP,-0.034282,1,0.27295,day7,-1.5543,0.057156
heavy,mono,rep1,DARS2,0.093616,1,0.244,day13,-0.25922,NA
heavy,mono,rep1,DARS2,0.093616,1,0.244,day7,0.61023,0.149259
heavy,mono,rep1,SRP14,0.076217,1,0.24404,day13,-4.4695,0.017878
heavy,mono,rep1,SRP14,0.076217,1,0.24404,day7,0.014822,NA
heavy,mono,rep1,PRPF8,0.1755,1,0.24449,day13,-5.7671,0.031893
heavy,mono,rep1,PRPF8,0.1755,1,0.24449,day7,-2.9521,0.009362
heavy,mono,rep1,EZH2,0.10325,1,0.24556,day13,0.41513,NA
heavy,mono,rep1,EZH2,0.10325,1,0.24556,day7,0.087932,NA
heavy,mono,rep1,UNKL,0.10508,1,0.24591,day13,0.57819,NA
heavy,mono,rep1,UNKL,0.10508,1,0.24591,day7,-0.3821,0.267068
heavy,mono,rep1,FASTKD3,0.071157,1,0.24595,day13,1.9107,0.022493
heavy,mono,rep1,FASTKD3,0.071157,1,0.24595,day7,1.0725,0.045397
heavy,mono,rep1,ACO1,0.050023,1,0.24655,day13,1.6649,0.0301
heavy,mono,rep1,ACO1,0.050023,1,0.24655,day7,0.47797,0.154529
heavy,mono,rep1,METTL2B,-0.074775,1,0.46121,day13,0.47805,NA
heavy,mono,rep1,METTL2B,-0.074775,1,0.46121,day7,-0.18622,NA
heavy,mono,rep1,UNK,0.082519,1,0.24729,day13,0.7621,NA
heavy,mono,rep1,UNK,0.082519,1,0.24729,day7,0.082501,NA
heavy,mono,rep1,CHMP4B,0.0054158,1,0.24739,day13,-0.20892,NA
heavy,mono,rep1,CHMP4B,0.0054158,1,0.24739,day7,0.56318,0.149259
heavy,mono,rep1,ZC3H11A,0.11811,1,0.22294,day13,1.1556,NA
heavy,mono,rep1,ZC3H11A,0.11811,1,0.22294,day7,0.4277,0.289711
heavy,mono,rep1,PPWD1,0.12878,1,0.24955,day13,-3.2268,0.082541
heavy,mono,rep1,PPWD1,0.12878,1,0.24955,day7,-0.52838,0.199731
heavy,mono,rep1,IFIT1B,0.071059,1,0.24966,day13,1.6095,0.039859
heavy,mono,rep1,IFIT1B,0.071059,1,0.24966,day7,0.95009,0.074491
heavy,mono,rep1,EIF2A,0.072431,1,0.25012,day13,0.81208,NA
heavy,mono,rep1,EIF2A,0.072431,1,0.25012,day7,0.22717,NA
heavy,mono,rep1,DAZ1,0.07908,1,0.25148,day13,1.0172,NA
heavy,mono,rep1,DAZ1,0.07908,1,0.25148,day7,0.48979,0.289711
heavy,mono,rep1,MEX3D,0.074456,1,0.25169,day13,1.5756,0.040161
heavy,mono,rep1,MEX3D,0.074456,1,0.25169,day7,0.79583,0.130453
heavy,mono,rep1,ALKBH8,0.13623,1,0.22669,day13,0.92694,NA
heavy,mono,rep1,ALKBH8,0.13623,1,0.22669,day7,0.42026,NA
heavy,mono,rep1,RNASE12,0.038608,1,0.2526,day13,1.0412,0.124524
heavy,mono,rep1,RNASE12,0.038608,1,0.2526,day7,0.43922,0.19678
heavy,mono,rep1,FASTKD2,0.094401,1,0.25301,day13,-0.17223,NA
heavy,mono,rep1,FASTKD2,0.094401,1,0.25301,day7,-0.16396,NA
heavy,mono,rep1,JUN,0.052183,1,0.25486,day13,1.3016,0.047031
heavy,mono,rep1,JUN,0.052183,1,0.25486,day7,-0.50562,NA
heavy,mono,rep1,TEX13A,0.083938,1,0.25489,day13,0.35039,NA
heavy,mono,rep1,TEX13A,0.083938,1,0.25489,day7,0.0029096,NA
heavy,mono,rep1,PUM3,0.077376,1,0.25535,day13,1.5292,0.040161
heavy,mono,rep1,PUM3,0.077376,1,0.25535,day7,0.70434,0.074491
heavy,mono,rep1,TRMT1L,0.084962,1,0.25547,day13,1.0347,0.124524
heavy,mono,rep1,TRMT1L,0.084962,1,0.25547,day7,0.14724,NA
heavy,mono,rep1,HNRNPU,0.027209,1,0.2566,day13,-2.5821,0.1188
heavy,mono,rep1,HNRNPU,0.027209,1,0.2566,day7,-0.36972,NA
heavy,mono,rep1,ZCCHC17,0.1134,1,0.25749,day13,-0.4524,NA
heavy,mono,rep1,ZCCHC17,0.1134,1,0.25749,day7,0.0066476,NA
heavy,mono,rep1,MVP,0.046598,1,0.25755,day13,0.53783,NA
heavy,mono,rep1,MVP,0.046598,1,0.25755,day7,-0.41068,0.264896
heavy,mono,rep1,TOP2A,0.052012,1,0.26074,day13,-1.64,0.086009
heavy,mono,rep1,TOP2A,0.052012,1,0.26074,day7,-0.059929,NA
heavy,mono,rep1,CDC40,0.071323,1,0.26089,day13,-1.8616,0.323862
heavy,mono,rep1,CDC40,0.071323,1,0.26089,day7,-1.4958,0.05446
heavy,mono,rep1,RBM23,0.14615,1,0.26092,day13,-0.5166,NA
heavy,mono,rep1,RBM23,0.14615,1,0.26092,day7,-0.05309,NA
heavy,mono,rep1,RPL22,0.06807,1,0.26131,day13,-3.1562,0.049747
heavy,mono,rep1,RPL22,0.06807,1,0.26131,day7,-0.90789,0.047045
heavy,mono,rep1,CD44,0.11263,1,0.26137,day13,1.0144,NA
heavy,mono,rep1,CD44,0.11263,1,0.26137,day7,0.54501,NA
heavy,mono,rep1,ADD3,0.079648,1,0.26181,day13,0.94679,NA
heavy,mono,rep1,ADD3,0.079648,1,0.26181,day7,0.29421,0.293985
heavy,mono,rep1,NLRP11,0.11205,1,0.262,day13,1.1208,0.119198
heavy,mono,rep1,NLRP11,0.11205,1,0.262,day7,0.71999,0.154529
heavy,mono,rep1,SEC31A,0.056539,1,0.26217,day13,1.089,NA
heavy,mono,rep1,SEC31A,0.056539,1,0.26217,day7,0.34966,NA
heavy,mono,rep1,PKM,0.066895,1,0.26231,day13,-1.1212,0.358269
heavy,mono,rep1,PKM,0.066895,1,0.26231,day7,0.10421,NA
heavy,mono,rep1,CDKN2A,0.018184,1,0.26404,day13,1.3471,0.032583
heavy,mono,rep1,CDKN2A,0.018184,1,0.26404,day7,0.70308,0.121317
heavy,mono,rep1,HNRNPR,0.04649,1,0.26539,day13,1.0261,0.128984
heavy,mono,rep1,HNRNPR,0.04649,1,0.26539,day7,0.44068,0.193171
heavy,mono,rep1,TRMU,0.061874,1,0.26582,day13,0.90655,NA
heavy,mono,rep1,TRMU,0.061874,1,0.26582,day7,0.59091,0.189631
heavy,mono,rep1,MSI1,0.053558,1,0.26774,day13,0.95406,NA
heavy,mono,rep1,MSI1,0.053558,1,0.26774,day7,0.38849,0.309798
heavy,mono,rep1,PAWR,0.20081,1,0.26828,day13,0.044681,NA
heavy,mono,rep1,PAWR,0.20081,1,0.26828,day7,-0.49616,NA
heavy,mono,rep1,ZNF239,0.04277,1,0.26862,day13,0.84628,NA
heavy,mono,rep1,ZNF239,0.04277,1,0.26862,day7,0.21345,NA
heavy,mono,rep1,SHQ1,0.063577,1,0.26899,day13,-1.0852,NA
heavy,mono,rep1,SHQ1,0.063577,1,0.26899,day7,0.06025,NA
heavy,mono,rep1,SYF2,0.033834,1,0.26993,day13,0.69823,NA
heavy,mono,rep1,SYF2,0.033834,1,0.26993,day7,0.63897,0.147309
heavy,mono,rep1,EIF5,0.013484,1,0.27146,day13,-1.3715,NA
heavy,mono,rep1,EIF5,0.013484,1,0.27146,day7,-0.18099,NA
heavy,mono,rep1,VIM,0.084348,1,0.27193,day13,1.3129,0.096128
heavy,mono,rep1,VIM,0.084348,1,0.27193,day7,0.46756,0.13909
heavy,mono,rep1,TFB2M,0.081017,1,0.27277,day13,-1.2617,NA
heavy,mono,rep1,TFB2M,0.081017,1,0.27277,day7,0.51781,0.206456
heavy,mono,rep1,BZW1,0.07918,1,0.27335,day13,1.4204,0.092457
heavy,mono,rep1,BZW1,0.07918,1,0.27335,day7,0.60477,0.179813
heavy,mono,rep1,RPS27L,0.037469,1,0.27396,day13,1.1354,0.11733
heavy,mono,rep1,RPS27L,0.037469,1,0.27396,day7,0.26284,NA
heavy,mono,rep1,BARD1,0.053965,1,0.27579,day13,0.082075,NA
heavy,mono,rep1,BARD1,0.053965,1,0.27579,day7,0.33258,0.318014
heavy,mono,rep1,INTS5,0.058042,1,0.27627,day13,-4.0902,0.07084
heavy,mono,rep1,INTS5,0.058042,1,0.27627,day7,-2.003,0.06984
heavy,mono,rep1,ALDH18A1,0.020251,1,0.27673,day13,1.3342,0.035093
heavy,mono,rep1,ALDH18A1,0.020251,1,0.27673,day7,0.58949,0.100954
heavy,mono,rep1,F11R,-0.0043574,1,0.624,day13,0.46575,NA
heavy,mono,rep1,F11R,-0.0043574,1,0.624,day7,0.003975,NA
heavy,mono,rep1,KMT2C,0.018586,1,0.27817,day13,1.4236,0.069028
heavy,mono,rep1,KMT2C,0.018586,1,0.27817,day7,0.585,0.15734
heavy,mono,rep1,GGCT,0.087556,1,0.27854,day13,0.95118,NA
heavy,mono,rep1,GGCT,0.087556,1,0.27854,day7,0.31885,0.289711
heavy,mono,rep1,PTBP1,0.12707,1,0.27936,day13,0.2243,NA
heavy,mono,rep1,PTBP1,0.12707,1,0.27936,day7,0.14446,NA
heavy,mono,rep1,TPT1,0.069854,1,0.27954,day13,-0.40545,NA
heavy,mono,rep1,TPT1,0.069854,1,0.27954,day7,0.44177,0.213766
heavy,mono,rep1,GRWD1,-0.032072,1,0.56439,day13,-0.10217,NA
heavy,mono,rep1,GRWD1,-0.032072,1,0.56439,day7,0.82655,0.097697
heavy,mono,rep1,MET,0.025302,1,0.28006,day13,1.4286,0.050689
heavy,mono,rep1,MET,0.025302,1,0.28006,day7,0.61612,0.153879
heavy,mono,rep1,CFAP65,-0.02359,1,0.68521,day13,1.7575,0.032583
heavy,mono,rep1,CFAP65,-0.02359,1,0.68521,day7,0.92317,0.116948
heavy,mono,rep1,TRMT1,0.05306,1,0.28066,day13,0.40747,NA
heavy,mono,rep1,TRMT1,0.05306,1,0.28066,day7,-0.1477,NA
heavy,mono,rep1,ENO1,-0.22158,1,0.71315,day13,-2.2502,0.062723
heavy,mono,rep1,ENO1,-0.22158,1,0.71315,day7,0.051642,NA
heavy,mono,rep1,LYAR,-0.14145,1,0.26436,day13,1.433,NA
heavy,mono,rep1,LYAR,-0.14145,1,0.26436,day7,0.43186,0.19419
heavy,mono,rep1,TRMT10C,0.093176,1,0.28539,day13,-1.0017,0.109285
heavy,mono,rep1,TRMT10C,0.093176,1,0.28539,day7,-0.59705,0.088006
heavy,mono,rep1,DZIP1,-0.0533,1,0.5266,day13,1.7471,0.039477
heavy,mono,rep1,DZIP1,-0.0533,1,0.5266,day7,0.65408,0.149259
heavy,mono,rep1,ZC3H6,0.029319,1,0.28669,day13,0.85193,NA
heavy,mono,rep1,ZC3H6,0.029319,1,0.28669,day7,0.26483,NA
heavy,mono,rep1,SYNE1,0.054917,1,0.28782,day13,1.4448,0.074639
heavy,mono,rep1,SYNE1,0.054917,1,0.28782,day7,0.71866,0.149259
heavy,mono,rep1,HADH,0.02818,1,0.28844,day13,0.77817,NA
heavy,mono,rep1,HADH,0.02818,1,0.28844,day7,0.32948,NA
heavy,mono,rep1,CLASP2,0.034037,1,0.28906,day13,0.86341,NA
heavy,mono,rep1,CLASP2,0.034037,1,0.28906,day7,0.20003,NA
heavy,mono,rep1,ZNF326,-0.122,1,0.25107,day13,0.23675,NA
heavy,mono,rep1,ZNF326,-0.122,1,0.25107,day7,-0.17454,NA
heavy,mono,rep1,USP42,0.046902,1,0.28963,day13,1.0969,NA
heavy,mono,rep1,USP42,0.046902,1,0.28963,day7,0.5459,0.195056
heavy,mono,rep1,RBM46,0.12959,1,0.29023,day13,1.2849,0.093067
heavy,mono,rep1,RBM46,0.12959,1,0.29023,day7,0.52531,0.232034
heavy,mono,rep1,CLK3,0.056113,1,0.2905,day13,0.011109,NA
heavy,mono,rep1,CLK3,0.056113,1,0.2905,day7,0.2134,NA
heavy,mono,rep1,STN1,0.10738,1,0.29055,day13,0.6301,NA
heavy,mono,rep1,STN1,0.10738,1,0.29055,day7,0.35426,0.286287
heavy,mono,rep1,RAMAC,-0.06815,1,0.49882,day13,-2.5735,0.187435
heavy,mono,rep1,RAMAC,-0.06815,1,0.49882,day7,0.56723,NA
heavy,mono,rep1,FAM133B,0.087114,1,0.27346,day13,0.64147,NA
heavy,mono,rep1,FAM133B,0.087114,1,0.27346,day7,0.49113,NA
heavy,mono,rep1,HNRNPM,0.062007,1,0.29152,day13,-0.93854,0.370213
heavy,mono,rep1,HNRNPM,0.062007,1,0.29152,day7,-0.55827,0.283172
heavy,mono,rep1,TP53RK,0.03658,1,0.29213,day13,-3.0911,0.116093
heavy,mono,rep1,TP53RK,0.03658,1,0.29213,day7,0.41025,0.149259
heavy,mono,rep1,DHX38,0.083497,1,0.29285,day13,-2.8086,NA
heavy,mono,rep1,DHX38,0.083497,1,0.29285,day7,-0.58453,NA
heavy,mono,rep1,NGB,0.076525,1,0.29344,day13,1.2884,0.099313
heavy,mono,rep1,NGB,0.076525,1,0.29344,day7,0.56421,0.156207
heavy,mono,rep1,AKAP17A,0.038423,1,0.29359,day13,1.1099,NA
heavy,mono,rep1,AKAP17A,0.038423,1,0.29359,day7,0.37465,0.156207
heavy,mono,rep1,PDCD6IP,0.019953,1,0.29364,day13,0.40885,NA
heavy,mono,rep1,PDCD6IP,0.019953,1,0.29364,day7,-0.094768,NA
heavy,mono,rep1,DDX59,0.073247,1,0.2941,day13,-1.4124,0.105404
heavy,mono,rep1,DDX59,0.073247,1,0.2941,day7,0.34152,NA
heavy,mono,rep1,DRG1,0.062178,1,0.29422,day13,1.1599,NA
heavy,mono,rep1,DRG1,0.062178,1,0.29422,day7,0.55815,0.248422
heavy,mono,rep1,EEFSEC,0.072422,1,0.2946,day13,0.14984,NA
heavy,mono,rep1,EEFSEC,0.072422,1,0.2946,day7,0.12482,NA
heavy,mono,rep1,CHD2,0.12046,1,0.29463,day13,1.204,NA
heavy,mono,rep1,CHD2,0.12046,1,0.29463,day7,0.5641,0.179813
heavy,mono,rep1,SNRPE,-0.0099664,1,0.63667,day13,-1.6687,0.115994
heavy,mono,rep1,SNRPE,-0.0099664,1,0.63667,day7,-0.65083,NA
heavy,mono,rep1,TRPT1,0.022114,1,0.29591,day13,1.2917,0.104215
heavy,mono,rep1,TRPT1,0.022114,1,0.29591,day7,0.51341,0.159714
heavy,mono,rep1,S100A9,-0.022359,1,0.75239,day13,1.1708,NA
heavy,mono,rep1,S100A9,-0.022359,1,0.75239,day7,0.568,0.248422
heavy,mono,rep1,UBA1,0.249,1,0.28018,day13,-4.1549,0.047683
heavy,mono,rep1,UBA1,0.249,1,0.28018,day7,-1.6176,0.055363
heavy,mono,rep1,TRUB1,-0.10027,1,0.29801,day13,1.26,NA
heavy,mono,rep1,TRUB1,-0.10027,1,0.29801,day7,0.60064,NA
heavy,mono,rep1,WARS1,0.097429,1,0.2981,day13,-2.2257,0.287294
heavy,mono,rep1,WARS1,0.097429,1,0.2981,day7,-0.485,NA
heavy,mono,rep1,OTUD4,0.0072906,1,0.29824,day13,1.3044,NA
heavy,mono,rep1,OTUD4,0.0072906,1,0.29824,day7,0.44737,NA
heavy,mono,rep1,USO1,0.059553,1,0.29866,day13,-5.8907,0.024534
heavy,mono,rep1,USO1,0.059553,1,0.29866,day7,-1.039,0.083348
heavy,mono,rep1,MAPRE1,0.06622,1,0.29885,day13,1.148,NA
heavy,mono,rep1,MAPRE1,0.06622,1,0.29885,day7,0.38131,0.26315499999999997
heavy,mono,rep1,YTHDF1,0.084772,1,0.30055,day13,0.78661,NA
heavy,mono,rep1,YTHDF1,0.084772,1,0.30055,day7,0.32477,0.293479
heavy,mono,rep1,ZC3H10,0.031906,1,0.30057,day13,0.99048,NA
heavy,mono,rep1,ZC3H10,0.031906,1,0.30057,day7,0.55,0.114315
heavy,mono,rep1,CPEB1,-0.080256,1,0.64523,day13,0.77194,NA
heavy,mono,rep1,CPEB1,-0.080256,1,0.64523,day7,-0.033747,NA
heavy,mono,rep1,SF3B4,0.15127,1,0.28964,day13,-4.7102,0.02143
heavy,mono,rep1,SF3B4,0.15127,1,0.28964,day7,-2.9773,0.004389
heavy,mono,rep1,ATXN1L,0.11238,1,0.30471,day13,1.0112,NA
heavy,mono,rep1,ATXN1L,0.11238,1,0.30471,day7,0.32711,NA
heavy,mono,rep1,FKBP4,0.049505,1,0.305,day13,1.3462,0.035237
heavy,mono,rep1,FKBP4,0.049505,1,0.305,day7,0.75739,0.080929
heavy,mono,rep1,ENDOU,0.11539,1,0.30613,day13,0.46528,NA
heavy,mono,rep1,ENDOU,0.11539,1,0.30613,day7,0.13007,NA
heavy,mono,rep1,MBNL3,0.097,1,0.29241,day13,0.6867,NA
heavy,mono,rep1,MBNL3,0.097,1,0.29241,day7,-0.28999,NA
heavy,mono,rep1,NDUFV3,0.023159,1,0.30708,day13,0.68478000000000006,NA
heavy,mono,rep1,NDUFV3,0.023159,1,0.30708,day7,0.25392,NA
heavy,mono,rep1,DZIP3,0.10043,1,0.30751,day13,0.4289,NA
heavy,mono,rep1,DZIP3,0.10043,1,0.30751,day7,0.17372,NA
heavy,mono,rep1,RPUSD4,0.10134,1,0.30768,day13,-2.2279,0.064173
heavy,mono,rep1,RPUSD4,0.10134,1,0.30768,day7,0.24603,NA
heavy,mono,rep1,H1-4,0.077861,1,0.30803,day13,0.027575,NA
heavy,mono,rep1,H1-4,0.077861,1,0.30803,day7,0.099375,NA
heavy,mono,rep1,ANGEL2,0.059648,1,0.30892,day13,0.75106,NA
heavy,mono,rep1,ANGEL2,0.059648,1,0.30892,day7,0.33017,NA
heavy,mono,rep1,RO60,-0.010447,1,0.7345,day13,0.33652,NA
heavy,mono,rep1,RO60,-0.010447,1,0.7345,day7,0.032483,NA
heavy,mono,rep1,TMEM214,0.050663,1,0.31273,day13,0.83886,NA
heavy,mono,rep1,TMEM214,0.050663,1,0.31273,day7,0.35724,0.277653
heavy,mono,rep1,H4C2,0.085585,1,0.31277,day13,0.72354,NA
heavy,mono,rep1,H4C2,0.085585,1,0.31277,day7,0.14086,NA
heavy,mono,rep1,ARHGEF1,0.091358,1,0.29974,day13,0.76612,NA
heavy,mono,rep1,ARHGEF1,0.091358,1,0.29974,day7,0.28485,NA
heavy,mono,rep1,EIF1B,-0.047017,1,0.427,day13,0.91183,NA
heavy,mono,rep1,EIF1B,-0.047017,1,0.427,day7,0.16985,NA
heavy,mono,rep1,MTFMT,0.072157,1,0.31392,day13,-1.0825,NA
heavy,mono,rep1,MTFMT,0.072157,1,0.31392,day7,-0.013709,NA
heavy,mono,rep1,ARCN1,0.21908,1,0.31413,day13,-4.806,0.040484
heavy,mono,rep1,ARCN1,0.21908,1,0.31413,day7,-2.7692,0.006754
heavy,mono,rep1,PRMT1,-0.049641,1,0.56178,day13,-2.2466,0.090878
heavy,mono,rep1,PRMT1,-0.049641,1,0.56178,day7,0.3296,NA
heavy,mono,rep1,H4C13,0.019698,1,0.31466,day13,1.0008,NA
heavy,mono,rep1,H4C13,0.019698,1,0.31466,day7,0.36943,0.273172
heavy,mono,rep1,EEF2K,0.0090647,1,0.31554,day13,0.99379,NA
heavy,mono,rep1,EEF2K,0.0090647,1,0.31554,day7,0.3473,0.280771
heavy,mono,rep1,POLR2L,0.14341,1,0.30236,day13,-7.1582,0.011473
heavy,mono,rep1,POLR2L,0.14341,1,0.30236,day7,-3.5732,0.003805
heavy,mono,rep1,ALKBH2,0.024547,1,0.31616,day13,1.4715,0.047828
heavy,mono,rep1,ALKBH2,0.024547,1,0.31616,day7,0.63442,0.142883
heavy,mono,rep1,MCRIP2,0.05273,1,0.31688,day13,0.8388,NA
heavy,mono,rep1,MCRIP2,0.05273,1,0.31688,day7,0.24956,NA
heavy,mono,rep1,SMAD3,0.067292,1,0.31728,day13,0.3806,NA
heavy,mono,rep1,SMAD3,0.067292,1,0.31728,day7,0.19395,NA
heavy,mono,rep1,PSIP1,0.049846,1,0.31734,day13,0.52951,NA
heavy,mono,rep1,PSIP1,0.049846,1,0.31734,day7,0.083193,NA
heavy,mono,rep1,RBFOX1,0.041564,1,0.31766,day13,1.4308,0.029745
heavy,mono,rep1,RBFOX1,0.041564,1,0.31766,day7,0.42578,0.130453
heavy,mono,rep1,TARBP1,0.060293,1,0.3187,day13,0.62443,NA
heavy,mono,rep1,TARBP1,0.060293,1,0.3187,day7,0.075479,NA
heavy,mono,rep1,R3HCC1L,-0.019937,1,0.73036,day13,1.1315,NA
heavy,mono,rep1,R3HCC1L,-0.019937,1,0.73036,day7,0.157,NA
heavy,mono,rep1,POU5F1,0.053449,1,0.32197,day13,0.61116,NA
heavy,mono,rep1,POU5F1,0.053449,1,0.32197,day7,0.34697,0.272166
heavy,mono,rep1,MRM3,0.0063431,1,0.32285,day13,-0.34844,NA
heavy,mono,rep1,MRM3,0.0063431,1,0.32285,day7,0.41232,0.299261
heavy,mono,rep1,EXO1,-0.0067614,1,0.56035,day13,0.8919,NA
heavy,mono,rep1,EXO1,-0.0067614,1,0.56035,day7,0.41871,0.247102
heavy,mono,rep1,EXOG,0.12383,1,0.32389,day13,0.85752,NA
heavy,mono,rep1,EXOG,0.12383,1,0.32389,day7,0.45499,0.243462
heavy,mono,rep1,IFIT2,0.075694,1,0.32481,day13,0.91202,NA
heavy,mono,rep1,IFIT2,0.075694,1,0.32481,day7,0.38044,0.181711
heavy,mono,rep1,C14ORF166,-0.081354,1,0.6897,day13,1.0228,NA
heavy,mono,rep1,C14ORF166,-0.081354,1,0.6897,day7,0.37378,NA
heavy,mono,rep1,PAPOLA,0.086305,1,0.32621,day13,0.047788,NA
