treatment,control,rep,gene,lfc,fdr,p_value,day,lfc.fitness,fdr.fitness
heavy,mono,rep1,RPS27,-0.55979,0.042299,0.029239,day13,-2.0545,0.129422
heavy,mono,rep1,RPS27,-0.55979,0.042299,0.029239,day5,-1.1082,0.300585
heavy,mono,rep1,RPL29,-0.83313,0.09384,0.071569,day13,-0.59651,NA
heavy,mono,rep1,RPL29,-0.83313,0.09384,0.071569,day5,-1.9514,NA
heavy,mono,rep1,IPO7,-0.58647,0.063948,0.046414,day13,-0.90944,0.250373
heavy,mono,rep1,IPO7,-0.58647,0.063948,0.046414,day5,-1.7188,0.238106
heavy,mono,rep1,PELO,-0.31181,0.053007,0.03774,day13,-0.87571,NA
heavy,mono,rep1,PELO,-0.31181,0.053007,0.03774,day5,-0.89775,0.327417
heavy,mono,rep1,WDR46,-0.71252,0.017174,0.008943,day13,-1.9124,0.275745
heavy,mono,rep1,WDR46,-0.71252,0.017174,0.008943,day5,0.028369,NA
heavy,mono,rep1,RPS5,-1.9251,1,0.022318,day13,-2.3391,NA
heavy,mono,rep1,RPS5,-1.9251,1,0.022318,day5,-0.79832,NA
heavy,mono,rep1,DHX29,-0.14452,0.14863,0.12569,day13,0.31106,NA
heavy,mono,rep1,DHX29,-0.14452,0.14863,0.12569,day5,-0.11337,0.528749
heavy,mono,rep1,GFM1,-0.16351,0.215183,0.2132,day13,-1.2204,NA
heavy,mono,rep1,GFM1,-0.16351,0.215183,0.2132,day5,0.30623,NA
heavy,mono,rep1,IARS1,-0.5096,0.035482,0.023545,day13,-2.3517,0.209991
heavy,mono,rep1,IARS1,-0.5096,0.035482,0.023545,day5,0.2125,NA
heavy,mono,rep1,YTHDC1,-0.24423,0.099928,0.077503,day13,-1.7472,NA
heavy,mono,rep1,YTHDC1,-0.24423,0.099928,0.077503,day5,-0.17346,0.363324
heavy,mono,rep1,SMAD2,-0.13213,0.188547,0.17291,day13,0.60046,NA
heavy,mono,rep1,SMAD2,-0.13213,0.188547,0.17291,day5,0.97104,NA
heavy,mono,rep1,UTP14A,-0.41354,0.052082,0.036961,day13,-2.5471,0.157914
heavy,mono,rep1,UTP14A,-0.41354,0.052082,0.036961,day5,-0.42073,0.333004
heavy,mono,rep1,MRPL57,-0.24602,0.052082,0.036916,day13,-3.0954,0.062311
heavy,mono,rep1,MRPL57,-0.24602,0.052082,0.036916,day5,-0.017551,NA
heavy,mono,rep1,INTS8,-0.26037,0.050264,0.035439,day13,-3.5233,0.024801
heavy,mono,rep1,INTS8,-0.26037,0.050264,0.035439,day5,0.094769,NA
heavy,mono,rep1,TNPO3,-0.26956,0.049055,0.034248,day13,-1.9245,0.295194
heavy,mono,rep1,TNPO3,-0.26956,0.049055,0.034248,day5,-0.62288,0.343805
heavy,mono,rep1,PRIM1,-0.36224,0.04841,0.033686,day13,-3.4612,0.061337
heavy,mono,rep1,PRIM1,-0.36224,0.04841,0.033686,day5,-0.65002,0.381786
heavy,mono,rep1,MRTO4,-0.89561,0.02273,0.01325,day13,-2.3485,0.189387
heavy,mono,rep1,MRTO4,-0.89561,0.02273,0.01325,day5,-0.56023,NA
heavy,mono,rep1,PSMD7,-0.82863,0.017262,0.0091106,day13,-3.9271,0.041664
heavy,mono,rep1,PSMD7,-0.82863,0.017262,0.0091106,day5,-1.6892,0.079733
heavy,mono,rep1,URM1,-0.24586,0.035962,0.02403,day13,-2.1723,0.120427
heavy,mono,rep1,URM1,-0.24586,0.035962,0.02403,day5,-0.1204,NA
heavy,mono,rep1,PNO1,-0.72211,0.034023,0.022182,day13,-1.8184,0.278614
heavy,mono,rep1,PNO1,-0.72211,0.034023,0.022182,day5,-0.12306,NA
heavy,mono,rep1,PSMA4,-0.85263,0.034023,0.022064,day13,-2.5632,0.185555
heavy,mono,rep1,PSMA4,-0.85263,0.034023,0.022064,day5,-0.70359,0.333004
heavy,mono,rep1,KRT18,-0.38139,0.038656,0.026453,day13,-1.0393,0.402339
heavy,mono,rep1,KRT18,-0.38139,0.038656,0.026453,day5,-1.0883,0.332761
heavy,mono,rep1,TBL3,-0.53235,0.037803,0.025783,day13,-2.4762,0.172174
heavy,mono,rep1,TBL3,-0.53235,0.037803,0.025783,day5,-0.69563,NA
heavy,mono,rep1,PWP2,-0.82046,0.018312,0.0099576,day13,-1.8092,0.289331
heavy,mono,rep1,PWP2,-0.82046,0.018312,0.0099576,day5,-1.2037,0.199906
heavy,mono,rep1,PCBP2,-0.2012,0.036708,0.024782,day13,-0.46513,0.527108
heavy,mono,rep1,PCBP2,-0.2012,0.036708,0.024782,day5,0.61435,NA
heavy,mono,rep1,SRP19,-0.15291,0.036483,0.024546,day13,-1.1615,0.356899
heavy,mono,rep1,SRP19,-0.15291,0.036483,0.024546,day5,0.90973,NA
heavy,mono,rep1,ZNHIT6,-0.3959,0.036001,0.024139,day13,-2.3156,NA
heavy,mono,rep1,ZNHIT6,-0.3959,0.036001,0.024139,day5,0.073903,NA
heavy,mono,rep1,TSR1,-0.59335,0.017262,0.0091876,day13,-2.1387,0.128695
heavy,mono,rep1,TSR1,-0.59335,0.017262,0.0091876,day5,0.025586,NA
heavy,mono,rep1,SRFBP1,-0.33392,0.035835,0.023862,day13,-1.0671,0.187175
heavy,mono,rep1,SRFBP1,-0.33392,0.035835,0.023862,day5,0.28152,NA
heavy,mono,rep1,EIF2B1,-0.20477,0.034818,0.023025,day13,-3.4179,0.057401
heavy,mono,rep1,EIF2B1,-0.20477,0.034818,0.023025,day5,-0.6433,0.381497
heavy,mono,rep1,TRA2A,-0.13382,0.034499,0.022734999999999998,day13,0.95708,NA
heavy,mono,rep1,TRA2A,-0.13382,0.034499,0.022734999999999998,day5,0.6115,NA
heavy,mono,rep1,RPS28,-1.0963,0.027524,0.017123,day13,-4.0943,0.061621
heavy,mono,rep1,RPS28,-1.0963,0.027524,0.017123,day5,-0.39534,0.338665
heavy,mono,rep1,CNOT2,-0.14217,0.034207,0.022463,day13,-0.19772,NA
heavy,mono,rep1,CNOT2,-0.14217,0.034207,0.022463,day5,0.53057,NA
heavy,mono,rep1,HSPA8,-0.19329,0.034023,0.022241,day13,-1.341,0.136542
heavy,mono,rep1,HSPA8,-0.19329,0.034023,0.022241,day5,0.038044,NA
heavy,mono,rep1,RRP7A,-0.4817,0.034023,0.022191,day13,-1.0119,NA
heavy,mono,rep1,RRP7A,-0.4817,0.034023,0.022191,day5,0.89035,NA
heavy,mono,rep1,MRPL49,-0.17219,0.034023,0.022055,day13,-2.2216,0.079528
heavy,mono,rep1,MRPL49,-0.17219,0.034023,0.022055,day5,0.086284,NA
heavy,mono,rep1,C9ORF129,-0.16464,0.034023,0.021806,day13,0.70238,NA
heavy,mono,rep1,C9ORF129,-0.16464,0.034023,0.021806,day5,9.2238e-4,NA
heavy,mono,rep1,SMG7,-0.25636,0.032377,0.020665,day13,-0.46463,0.416615
heavy,mono,rep1,SMG7,-0.25636,0.032377,0.020665,day5,0.042504,NA
heavy,mono,rep1,FARSB,-0.2714,0.032377,0.020601,day13,-1.7802,0.318728
heavy,mono,rep1,FARSB,-0.2714,0.032377,0.020601,day5,0.21792,NA
heavy,mono,rep1,BCCIP,-0.21787,0.02653,0.016444,day13,-0.97524,0.462415
heavy,mono,rep1,BCCIP,-0.21787,0.02653,0.016444,day5,0.23263,NA
heavy,mono,rep1,PSMC4,-0.96024,0.032084,0.02033,day13,-2.3394,0.055467
heavy,mono,rep1,PSMC4,-0.96024,0.032084,0.02033,day5,-1.7512,0.186119
heavy,mono,rep1,SMG1,-0.13545,0.030824,0.01946,day13,-1.5943,0.079374
heavy,mono,rep1,SMG1,-0.13545,0.030824,0.01946,day5,0.39829,NA
heavy,mono,rep1,ZC3H15,-0.17632,0.029106,0.018242,day13,1.2557,NA
heavy,mono,rep1,ZC3H15,-0.17632,0.029106,0.018242,day5,0.078122,NA
heavy,mono,rep1,EMB,-0.20725,0.028764,0.017961,day13,-0.32382,NA
heavy,mono,rep1,EMB,-0.20725,0.028764,0.017961,day5,-0.34961,0.282748
heavy,mono,rep1,EXOSC6,-0.2305,0.023554,0.013948,day13,-1.6846,0.079374
heavy,mono,rep1,EXOSC6,-0.2305,0.023554,0.013948,day5,0.13812,NA
heavy,mono,rep1,NARS1,-0.55736,0.022114,0.012739,day13,-1.2373,NA
heavy,mono,rep1,NARS1,-0.55736,0.022114,0.012739,day5,1.2548,NA
heavy,mono,rep1,PHB1,-0.68823,0.013207,0.0065425,day13,-2.5739,0.051492
heavy,mono,rep1,PHB1,-0.68823,0.013207,0.0065425,day5,-0.89033,0.250125
heavy,mono,rep1,STRBP,-0.23121,0.025837,0.015954,day13,1.0246,NA
heavy,mono,rep1,STRBP,-0.23121,0.025837,0.015954,day5,0.53802,NA
heavy,mono,rep1,NSUN2,-0.16532,0.025602,0.015751,day13,0.90753,NA
heavy,mono,rep1,NSUN2,-0.16532,0.025602,0.015751,day5,0.082481,NA
heavy,mono,rep1,ACTR1A,-0.2605,0.025528,0.015587,day13,-2.7668,0.103552
heavy,mono,rep1,ACTR1A,-0.2605,0.025528,0.015587,day5,0.18265,NA
heavy,mono,rep1,POP4,-0.23765,0.024642,0.01499,day13,-0.41462,NA
heavy,mono,rep1,POP4,-0.23765,0.024642,0.01499,day5,0.56344,NA
heavy,mono,rep1,ESF1,-0.60557,0.024541,0.014872,day13,-0.32957,NA
heavy,mono,rep1,ESF1,-0.60557,0.024541,0.014872,day5,-1.8759,0.186119
heavy,mono,rep1,NAT10,-0.41706,0.024541,0.014845,day13,-2.0477,0.187595
heavy,mono,rep1,NAT10,-0.41706,0.024541,0.014845,day5,0.2245,NA
heavy,mono,rep1,MRRF,-0.15004,0.024541,0.014777,day13,-0.2443,0.432642
heavy,mono,rep1,MRRF,-0.15004,0.024541,0.014777,day5,0.25434,NA
heavy,mono,rep1,KRR1,-0.40191,0.024541,0.014722,day13,-2.2642,0.175553
heavy,mono,rep1,KRR1,-0.40191,0.024541,0.014722,day5,-1.3781,0.186119
heavy,mono,rep1,NOLC1,-0.25046,0.020632,0.011647,day13,-0.98076,NA
heavy,mono,rep1,NOLC1,-0.25046,0.020632,0.011647,day5,-0.73341,NA
heavy,mono,rep1,PSMC1,-0.42244,0.024002,0.014324,day13,-2.8969,0.068528
heavy,mono,rep1,PSMC1,-0.42244,0.024002,0.014324,day5,-0.041868,0.46458
heavy,mono,rep1,LONP1,-0.35962,0.023988,0.01426,day13,-3.1423,0.068807
heavy,mono,rep1,LONP1,-0.35962,0.023988,0.01426,day5,0.13954,NA
heavy,mono,rep1,NOB1,-0.38949,0.023485,0.013853,day13,-1.5685,0.121507
heavy,mono,rep1,NOB1,-0.38949,0.023485,0.013853,day5,-0.20114,0.49595
heavy,mono,rep1,RNF113A,-0.32489,0.023037,0.013536,day13,-1.1704,0.406117
heavy,mono,rep1,RNF113A,-0.32489,0.023037,0.013536,day5,0.17021,NA
heavy,mono,rep1,COPS2,-0.42311,0.023027,0.013477,day13,-2.4099,0.058214
heavy,mono,rep1,COPS2,-0.42311,0.023027,0.013477,day5,-0.71881,0.332761
heavy,mono,rep1,FCF1,-0.56318,0.022555,0.013096,day13,-1.8562,0.133078
heavy,mono,rep1,FCF1,-0.56318,0.022555,0.013096,day5,0.31306,NA
heavy,mono,rep1,RPS3A,-1.7907,0.018789,0.010347,day13,-2.8909,NA
heavy,mono,rep1,RPS3A,-1.7907,0.018789,0.010347,day5,-0.060909,NA
heavy,mono,rep1,LSM1,-0.21452,0.022378,0.012942,day13,0.87843,NA
heavy,mono,rep1,LSM1,-0.21452,0.022378,0.012942,day5,0.91865,NA
heavy,mono,rep1,RRP9,-0.49208,0.016502,0.0084856,day13,-2.1228,0.136098
heavy,mono,rep1,RRP9,-0.49208,0.016502,0.0084856,day5,-0.3216,NA
heavy,mono,rep1,DDX47,-1.6543,0.018298,0.0098987,day13,-2.6806,0.115942
heavy,mono,rep1,DDX47,-1.6543,0.018298,0.0098987,day5,0.22272,NA
heavy,mono,rep1,WDR5,-0.5875,0.010505,0.0048667,day13,-2.4634,0.208273
heavy,mono,rep1,WDR5,-0.5875,0.010505,0.0048667,day5,0.14444,NA
heavy,mono,rep1,BCLAF1,-0.2797,0.021492,0.012331,day13,1.8435,NA
heavy,mono,rep1,BCLAF1,-0.2797,0.021492,0.012331,day5,0.83308,NA
heavy,mono,rep1,ZNF622,-0.70397,0.021119,0.012068,day13,-1.1411,0.432514
heavy,mono,rep1,ZNF622,-0.70397,0.021119,0.012068,day5,-0.14908,NA
heavy,mono,rep1,MRPS12,-0.23594,0.021101,0.012009,day13,-2.5851,0.116489
heavy,mono,rep1,MRPS12,-0.23594,0.021101,0.012009,day5,-0.66241,0.307377
heavy,mono,rep1,POP7,-0.36251,0.021101,0.011964,day13,-2.301,0.092412
heavy,mono,rep1,POP7,-0.36251,0.021101,0.011964,day5,-0.17612,NA
heavy,mono,rep1,RRP15,-1.4825,0.017262,0.0091786,day13,-1.214,0.416031
heavy,mono,rep1,RRP15,-1.4825,0.017262,0.0091786,day5,-0.38087,0.492799
heavy,mono,rep1,IARS2,-0.63322,0.020632,0.011642,day13,-3.4258,0.06748
heavy,mono,rep1,IARS2,-0.63322,0.020632,0.011642,day5,-1.2366,0.230404
heavy,mono,rep1,ABT1,-0.77862,0.020268,0.011348,day13,-2.3323,0.100416
heavy,mono,rep1,ABT1,-0.77862,0.020268,0.011348,day5,0.23806,NA
heavy,mono,rep1,DDX18,-0.66503,0.020085,0.011153,day13,-1.4015,0.088846
heavy,mono,rep1,DDX18,-0.66503,0.020085,0.011153,day5,-0.043999,NA
heavy,mono,rep1,CNOT7,-0.21398,0.019432,0.010746,day13,1.1061,NA
heavy,mono,rep1,CNOT7,-0.21398,0.019432,0.010746,day5,0.29917,NA
heavy,mono,rep1,FYTTD1,-0.12259,0.018367,0.01003,day13,0.94773,NA
heavy,mono,rep1,FYTTD1,-0.12259,0.018367,0.01003,day5,0.075473,NA
heavy,mono,rep1,RARS1,-0.59664,0.018298,0.0099078,day13,-0.76502,0.209991
heavy,mono,rep1,RARS1,-0.59664,0.018298,0.0099078,day5,0.14819,NA
heavy,mono,rep1,KARS1,-0.39003,0.018298,0.0098534,day13,-3.0948,0.069867
heavy,mono,rep1,KARS1,-0.39003,0.018298,0.0098534,day5,0.42113,NA
heavy,mono,rep1,PSMA1,-0.55679,0.017262,0.0091333,day13,-1.7577,0.242252
heavy,mono,rep1,PSMA1,-0.55679,0.017262,0.0091333,day5,0.54937,NA
heavy,mono,rep1,MPHOSPH6,-0.71209,0.005607,0.0021446,day13,-0.4781,NA
heavy,mono,rep1,MPHOSPH6,-0.71209,0.005607,0.0021446,day5,-0.53645,NA
heavy,mono,rep1,WDR3,-0.43548,0.016682,0.0086486,day13,-3.6238,0.040892
heavy,mono,rep1,WDR3,-0.43548,0.016682,0.0086486,day5,-0.51917,NA
heavy,mono,rep1,DDX21,-0.49179,0.016502,0.0085173,day13,-3.4598,0.097689
heavy,mono,rep1,DDX21,-0.49179,0.016502,0.0085173,day5,-0.19925,0.520666
heavy,mono,rep1,DNM1,-0.36846,0.016403,0.0083905,day13,1.01,NA
heavy,mono,rep1,DNM1,-0.36846,0.016403,0.0083905,day5,-0.05132,NA
heavy,mono,rep1,RPSA,-1.3469,0.016166,0.008232,day13,-2.0633,0.244937
heavy,mono,rep1,RPSA,-1.3469,0.016166,0.008232,day5,-0.94996,0.332761
heavy,mono,rep1,DHX37,-0.88924,0.013207,0.0065425,day13,-1.9811,NA
heavy,mono,rep1,DHX37,-0.88924,0.013207,0.0065425,day5,-0.16621,0.49595
heavy,mono,rep1,ENDOG,-0.40647,0.015274,0.0077428,day13,0.23557,NA
heavy,mono,rep1,ENDOG,-0.40647,0.015274,0.0077428,day5,-1.0364,0.323109
heavy,mono,rep1,FBP2,-0.28612,0.014581,0.0073578,day13,0.63396,NA
heavy,mono,rep1,FBP2,-0.28612,0.014581,0.0073578,day5,0.10717,NA
heavy,mono,rep1,RPP38,-0.28203,0.013999,0.0070317,day13,-0.90928,0.209991
heavy,mono,rep1,RPP38,-0.28203,0.013999,0.0070317,day5,0.27702,NA
heavy,mono,rep1,RPS7,-0.95225,0.013411,0.0067056,day13,-3.2779,0.051492
heavy,mono,rep1,RPS7,-0.95225,0.013411,0.0067056,day5,-0.64438,0.21408
heavy,mono,rep1,RPL39,-0.54319,0.013291,0.006615,day13,-1.2762,0.371047
heavy,mono,rep1,RPL39,-0.54319,0.013291,0.006615,day5,-0.87428,0.251387
heavy,mono,rep1,RPL8,-3.9892,8.2e-5,6.7939e-6,day13,-3.0048,0.079374
heavy,mono,rep1,RPL8,-3.9892,8.2e-5,6.7939e-6,day5,-0.68179,0.257349
heavy,mono,rep1,EIF2B2,-0.36168,0.013183,0.0064701,day13,-2.6162,0.057308
heavy,mono,rep1,EIF2B2,-0.36168,0.013183,0.0064701,day5,0.34129,NA
heavy,mono,rep1,BUD23,-0.71458,0.00957,0.0042779,day13,-3.2244,0.040892
heavy,mono,rep1,BUD23,-0.71458,0.00957,0.0042779,day5,-0.86764,0.303446
heavy,mono,rep1,HSPA9,-0.62821,0.011827,0.0057499,day13,-1.4538,0.145202
heavy,mono,rep1,HSPA9,-0.62821,0.011827,0.0057499,day5,-0.40383,0.508529
heavy,mono,rep1,ELP2,-0.15144,0.011677,0.0056457,day13,-1.6961,0.222125
heavy,mono,rep1,ELP2,-0.15144,0.011677,0.0056457,day5,-0.20198,0.303302
heavy,mono,rep1,ISCU,-0.56811,0.011544,0.0055325,day13,-2.2889,0.171745
heavy,mono,rep1,ISCU,-0.56811,0.011544,0.0055325,day5,0.18085,NA
heavy,mono,rep1,RPS10,-1.4646,0.009783,0.0044183,day13,-2.5001,NA
heavy,mono,rep1,RPS10,-1.4646,0.009783,0.0044183,day5,-0.58312,NA
heavy,mono,rep1,NUTF2,-0.29756,0.011296,0.0053876,day13,-4.4083,0.024801
heavy,mono,rep1,NUTF2,-0.29756,0.011296,0.0053876,day5,-0.9142,0.062841
heavy,mono,rep1,RBM47,-0.32315,0.011198,0.0053151,day13,0.39684,NA
heavy,mono,rep1,RBM47,-0.32315,0.011198,0.0053151,day5,0.23958,NA
heavy,mono,rep1,RIOK2,-0.52709,0.011195,0.0052879,day13,-0.12519,0.521507
heavy,mono,rep1,RIOK2,-0.52709,0.011195,0.0052879,day5,0.007344,NA
heavy,mono,rep1,RPL41,-0.39683,0.010899,0.0050977,day13,0.35999,NA
heavy,mono,rep1,RPL41,-0.39683,0.010899,0.0050977,day5,0.10063,NA
heavy,mono,rep1,XRCC5,-0.48081,0.010505,0.0048893,day13,-3.7894,0.051492
heavy,mono,rep1,XRCC5,-0.48081,0.010505,0.0048893,day5,-0.6378,0.230732
heavy,mono,rep1,BYSL,-0.46845,0.010505,0.0048576,day13,-1.0889,NA
heavy,mono,rep1,BYSL,-0.46845,0.010505,0.0048576,day5,0.36409,NA
heavy,mono,rep1,TUBA1B,-0.4882,0.010446,0.0047897,day13,-1.7723,0.135785
heavy,mono,rep1,TUBA1B,-0.4882,0.010446,0.0047897,day5,-0.49038,0.450072
heavy,mono,rep1,POLR1G,-0.7726,0.01033,0.0047127,day13,-1.8933,0.243094
heavy,mono,rep1,POLR1G,-0.7726,0.01033,0.0047127,day5,0.075077,NA
heavy,mono,rep1,PAIP1,-0.19031,0.009824,0.0044591,day13,0.34546,NA
heavy,mono,rep1,PAIP1,-0.19031,0.009824,0.0044591,day5,0.34135,NA
heavy,mono,rep1,RPS4X,-1.0866,0.008227,0.003526,day13,-2.1245,0.11463
heavy,mono,rep1,RPS4X,-1.0866,0.008227,0.003526,day5,-1.2119,0.223192
heavy,mono,rep1,ROR2,-0.23834,0.009592,0.0043096,day13,1.9374,NA
heavy,mono,rep1,ROR2,-0.23834,0.009592,0.0043096,day5,-0.30731,0.503047
heavy,mono,rep1,EIF3B,-1.274,0.00957,0.0042643,day13,-1.6664,0.185555
heavy,mono,rep1,EIF3B,-1.274,0.00957,0.0042643,day5,-1.288,0.216517
heavy,mono,rep1,NOP14,-0.49582,0.009342,0.004133,day13,-2.2055,0.067258
heavy,mono,rep1,NOP14,-0.49582,0.009342,0.004133,day5,0.32268,NA
heavy,mono,rep1,EIF2S1,-0.78004,0.007696,0.0032452,day13,-3.4223,0.050491
heavy,mono,rep1,EIF2S1,-0.78004,0.007696,0.0032452,day5,-1.5558,0.108883
heavy,mono,rep1,PTBP3,-0.26852,0.009103,0.0040061,day13,1.2001,NA
heavy,mono,rep1,PTBP3,-0.26852,0.009103,0.0040061,day5,0.30307,NA
heavy,mono,rep1,MRPS27,-0.24494,0.009103,0.0039971,day13,-2.2154,0.173731
heavy,mono,rep1,MRPS27,-0.24494,0.009103,0.0039971,day5,-0.27067,NA
heavy,mono,rep1,TRUB2,-0.32767,0.009103,0.003988,day13,-0.7754,0.418166
heavy,mono,rep1,TRUB2,-0.32767,0.009103,0.003988,day5,0.71677,NA
heavy,mono,rep1,EIF4A1,-0.74022,0.009103,0.003979,day13,-2.8317,0.102832
heavy,mono,rep1,EIF4A1,-0.74022,0.009103,0.003979,day5,-0.94058,0.242627
heavy,mono,rep1,RPL7L1,-1.2738,0.007169,0.0029735,day13,-1.4446,0.334112
heavy,mono,rep1,RPL7L1,-1.2738,0.007169,0.0029735,day5,-0.49154,0.488516
heavy,mono,rep1,UTP4,-0.73491,0.008373,0.0036076,day13,-2.4147,0.133519
heavy,mono,rep1,UTP4,-0.73491,0.008373,0.0036076,day5,-0.31595,NA
heavy,mono,rep1,EIF3D,-0.71166,0.00688,0.0028285,day13,-1.6614,NA
heavy,mono,rep1,EIF3D,-0.71166,0.00688,0.0028285,day5,-0.38847,0.333004
heavy,mono,rep1,EMG1,-0.53408,0.008123,0.0034626,day13,-0.26442,0.528162
heavy,mono,rep1,EMG1,-0.53408,0.008123,0.0034626,day5,0.97438,NA
heavy,mono,rep1,CNOT3,-0.35824,0.007815,0.0033132,day13,-1.8678,0.136989
heavy,mono,rep1,CNOT3,-0.35824,0.007815,0.0033132,day5,-0.402,NA
heavy,mono,rep1,DDX55,-0.68534,0.00663,0.0026428,day13,-0.1899,NA
heavy,mono,rep1,DDX55,-0.68534,0.00663,0.0026428,day5,0.83816,NA
heavy,mono,rep1,UTP11,-0.7841,0.007425,0.0031139,day13,-2.5528,0.156918
heavy,mono,rep1,UTP11,-0.7841,0.007425,0.0031139,day5,-0.96902,0.225648
heavy,mono,rep1,MTREX,-0.56644,0.007227,0.0030142,day13,-1.8993,0.128137
heavy,mono,rep1,MTREX,-0.56644,0.007227,0.0030142,day5,0.22331,NA
heavy,mono,rep1,EIF3A,-0.98115,0.006351,0.0025024,day13,-0.2374,NA
heavy,mono,rep1,EIF3A,-0.98115,0.006351,0.0025024,day5,-0.13207,NA
heavy,mono,rep1,POP1,-0.31677,0.00688,0.0028376,day13,-3.438,0.057401
heavy,mono,rep1,POP1,-0.31677,0.00688,0.0028376,day5,-0.54709,0.309782
heavy,mono,rep1,ATP5F1B,-0.23799,0.006758,0.0027561,day13,-3.2646,0.110301
heavy,mono,rep1,ATP5F1B,-0.23799,0.006758,0.0027561,day5,0.08693,NA
heavy,mono,rep1,NOL10,-0.47475,0.006758,0.002747,day13,-2.5624,0.064187
heavy,mono,rep1,NOL10,-0.47475,0.006758,0.002747,day5,-0.29819,0.477576
heavy,mono,rep1,NVL,-0.65168,0.006711,0.0027062,day13,-1.0458,0.200623
heavy,mono,rep1,NVL,-0.65168,0.006711,0.0027062,day5,0.099694,NA
heavy,mono,rep1,RRP1,-1.5579,0.005727,0.0022171,day13,-0.25173,NA
heavy,mono,rep1,RRP1,-1.5579,0.005727,0.0022171,day5,-0.45366,0.51195
heavy,mono,rep1,RIOK3,-0.38065,0.00666,0.00267,day13,1.0421,NA
heavy,mono,rep1,RIOK3,-0.38065,0.00666,0.00267,day5,-0.28632,0.503047
heavy,mono,rep1,TRMT112,-0.51467,0.00663,0.0026428,day13,-0.78551,NA
heavy,mono,rep1,TRMT112,-0.51467,0.00663,0.0026428,day5,-0.55766,NA
heavy,mono,rep1,POP5,-0.53357,0.006351,0.0024888,day13,-1.4261,0.314713
heavy,mono,rep1,POP5,-0.53357,0.006351,0.0024888,day5,0.55697,NA
heavy,mono,rep1,PSMA2,-0.58842,0.005752,0.0022397,day13,-1.5222,0.122307
heavy,mono,rep1,PSMA2,-0.58842,0.005752,0.0022397,day5,-0.34314,0.425066
heavy,mono,rep1,N4BP2,-0.35975,0.005638,0.0021695,day13,0.77652,NA
heavy,mono,rep1,N4BP2,-0.35975,0.005638,0.0021695,day5,0.44321,NA
heavy,mono,rep1,ZCCHC9,-0.7787,0.005379,0.002045,day13,-0.82651,0.40813
heavy,mono,rep1,ZCCHC9,-0.7787,0.005379,0.002045,day5,-0.7858,0.36828
heavy,mono,rep1,PSMB1,-0.60128,0.00534,0.0020178,day13,-1.8481,0.162386
heavy,mono,rep1,PSMB1,-0.60128,0.00534,0.0020178,day5,0.045517,NA
heavy,mono,rep1,URB2,-1.0682,0.00518,0.0019453,day13,-1.8885,0.267868
heavy,mono,rep1,URB2,-1.0682,0.00518,0.0019453,day5,0.40404,NA
heavy,mono,rep1,CCDC86,-0.40116,0.005127,0.0019136,day13,-0.58466,0.528174
heavy,mono,rep1,CCDC86,-0.40116,0.005127,0.0019136,day5,0.078284,NA
heavy,mono,rep1,TMA16,-1.4912,0.004359,0.0015422,day13,-1.7459,0.329231
heavy,mono,rep1,TMA16,-1.4912,0.004359,0.0015422,day5,-0.57674,0.3458
heavy,mono,rep1,RPS18,-2.0038,0.004276,0.0014879,day13,-1.3693,0.399225
heavy,mono,rep1,RPS18,-2.0038,0.004276,0.0014879,day5,-1.3823,0.216517
heavy,mono,rep1,PDS5A,-0.46423,0.004878,0.0018094,day13,-0.056239,NA
heavy,mono,rep1,PDS5A,-0.46423,0.004878,0.0018094,day5,-0.037417,NA
heavy,mono,rep1,PSMB2,-0.6491,0.004871,0.0017959,day13,-4.198,0.038548
heavy,mono,rep1,PSMB2,-0.6491,0.004871,0.0017959,day5,-1.2359,0.186119
heavy,mono,rep1,RPS25,-0.81544,0.004766,0.001746,day13,-2.4236,0.107042
heavy,mono,rep1,RPS25,-0.81544,0.004766,0.001746,day5,-0.68188,0.383009
heavy,mono,rep1,NOL8,-1.2398,0.002934,9.3982e-4,day13,-1.6274,0.303039
heavy,mono,rep1,NOL8,-1.2398,0.002934,9.3982e-4,day5,-0.1759,0.514751
heavy,mono,rep1,PSMD6,-0.72739,0.004609,0.0016781,day13,-4.3971,0.041664
heavy,mono,rep1,PSMD6,-0.72739,0.004609,0.0016781,day5,-0.83175,0.223192
heavy,mono,rep1,NCL,-1.2609,0.003885,0.0013293,day13,-0.52316,0.222575
heavy,mono,rep1,NCL,-1.2609,0.003885,0.0013293,day5,0.069711,NA
heavy,mono,rep1,DNTTIP2,-0.37681,0.004551,0.0016464,day13,-1.8416,0.072623
heavy,mono,rep1,DNTTIP2,-0.37681,0.004551,0.0016464,day5,-0.17697,0.494948
heavy,mono,rep1,UTP3,-1.2398,0.004517,0.0016237,day13,-3.6452,0.079374
heavy,mono,rep1,UTP3,-1.2398,0.004517,0.0016237,day5,0.55385,NA
heavy,mono,rep1,DCAF13,-0.88129,0.004458,0.001592,day13,-2.5361,0.164993
heavy,mono,rep1,DCAF13,-0.88129,0.004458,0.001592,day5,-0.2797,0.333472
heavy,mono,rep1,WDR12,-1.6811,7.88e-4,1.6532e-4,day13,-1.1562,0.32845
heavy,mono,rep1,WDR12,-1.6811,7.88e-4,1.6532e-4,day5,0.37096,NA
heavy,mono,rep1,EIF2S3,-1.3639,0.004359,0.0015467,day13,-3.5754,0.066244
heavy,mono,rep1,EIF2S3,-1.3639,0.004359,0.0015467,day5,-1.0792,0.186119
