gene,day,lfc,essential,n
ZC3HAV1,21,0.61899,non-essential,1401
CNOT1,5,0.24941,essential,785
FLUC,13,1.004,non-essential,1401
HERC5,21,1.4551,non-essential,1401
CHD3,5,0.18377,non-essential,1401
SAMHD1,13,0.88446,non-essential,1401
IFI16,21,1.2651,non-essential,1401
DICER1,5,0.25264,non-essential,1401
DALRD3,13,1.3873,non-essential,1401
MRPS36,21,0.80043,non-essential,1401
APOBEC3B,5,0.34989,non-essential,1401
GRB2,13,1.1344,non-essential,1401
HEXIM2,21,1.3891,non-essential,1401
RAE1,5,0.56749,essential,785
BRCA1,13,0.75356,non-essential,1401
MBNL3,21,1.4976,non-essential,1401
ELP4,5,0.40703,essential,785
CILK1,13,0.8732,non-essential,1401
UBQLN1,21,1.1494,non-essential,1401
RPP25L,5,0.51381,non-essential,1401
CACYBP,13,0.61827,non-essential,1401
DDX25,21,1.9809,non-essential,1401
SAP130,5,0.27786,non-essential,1401
PAICS,13,0.78062,essential,785
EIF2AK2,21,0.4569,non-essential,1401
R3HCC1,5,0.17231,non-essential,1401
TMA7,13,0.72721,non-essential,1401
SRSF9,21,1.0239,non-essential,1401
TRMT5,5,0.12604,essential,785
BZW2,13,1.3061,non-essential,1401
TERT,21,2.0505,non-essential,1401
SMG5,5,0.12406,essential,785
EPPK1,13,0.86021,non-essential,1401
CTIF,21,1.5948,non-essential,1401
ZNFX1,5,0.80394,non-essential,1401
DUS4L,13,1.399,non-essential,1401
YBX2,21,1.4942,non-essential,1401
TYW3,5,0.36849,non-essential,1401
ERP29,13,0.91356,non-essential,1401
TRMT2A,21,0.76727,non-essential,1401
FIP1L1,5,0.57838,essential,785
C11ORF68,13,1.2872,non-essential,1401
RNASE8,21,1.4161,non-essential,1401
SAMSN1,5,0.28446,non-essential,1401
TDRD10,13,0.63841,non-essential,1401
DDX60,21,2.8898,non-essential,1401
DDX50,5,0.7081,non-essential,1401
TRMT44,13,1.0639,non-essential,1401
SRRM3,21,0.95693,non-essential,1401
RBM15B,5,0.13083,non-essential,1401
SLC25A11,13,1.1535,non-essential,1401
TIAL1,21,1.5469,non-essential,1401
PAWR,5,0.016431,non-essential,1401
PPHLN1,13,0.86584,non-essential,1401
MOV10L1,21,1.6286,non-essential,1401
SND1,5,0.64325,non-essential,1401
NANOS2,13,0.68262,non-essential,1401
RNASE9,21,1.6555,non-essential,1401
LARP6,5,1.2054,non-essential,1401
TRA2A,13,0.95708,non-essential,1401
RANBP6,21,1.7573,non-essential,1401
AZGP1,5,0.62958,non-essential,1401
KRAS,13,0.48184,essential,785
EEF2K,21,0.96139,non-essential,1401
CXORF23,5,0.26822,non-essential,1401
RBM44,13,1.0492,non-essential,1401
CAVIN1,21,0.5261,non-essential,1401
TYW1,5,0.37861,non-essential,1401
IFIT2,13,1.2062,non-essential,1401
ZNF385A,21,1.2631,non-essential,1401
METTL2B,5,0.45313,non-essential,1401
SMAD9,13,1.3951,non-essential,1401
PLEC,21,0.68189,non-essential,1401
HSPB1,5,0.37741,non-essential,1401
SEC62,13,0.69136,non-essential,1401
ZNFX1,21,2.2943,non-essential,1401
MKRN2,5,0.51434,non-essential,1401
VIM,13,0.79211,non-essential,1401
RCC2,21,0.7384,non-essential,1401
SEC23IP,5,0.75084,non-essential,1401
MSL1,13,0.89504,non-essential,1401
PRRC2B,21,1.2603,non-essential,1401
MET,5,0.67836,non-essential,1401
LYAR,13,0.8094,non-essential,1401
TYW5,21,1.7539,non-essential,1401
PKM,5,0.43588,essential,785
GCFC2,13,0.7352,non-essential,1401
LYAR,21,1.7686,non-essential,1401
PMS1,5,0.12066,non-essential,1401
NDRG1,13,1.156,non-essential,1401
EIF2A,21,1.5404,non-essential,1401
NTPCR,5,0.57393,non-essential,1401
APOBEC3D,13,1.6576,non-essential,1401
PAICS,21,1.2231,essential,785
GTF3A,5,0.22188,essential,785
ZFR2,13,0.79774,non-essential,1401
SAMSN1,21,1.9713,non-essential,1401
POLR1G,5,0.075077,essential,785
ARL6IP4,13,0.36064,non-essential,1401
QKI,21,1.2188,non-essential,1401
DNAJC2,5,0.41674,non-essential,1401
HADH,13,0.89265,non-essential,1401
DDX43,21,1.9447,non-essential,1401
HAP1,5,0.55709,essential,785
TDRD9,13,0.51588,non-essential,1401
FDXACB1,21,1.0007,non-essential,1401
DDX53,5,0.63085,non-essential,1401
THUMPD2,13,1.0152,non-essential,1401
ZCCHC24,21,0.50653,non-essential,1401
ANXA11,5,0.33928,non-essential,1401
AIMP1,13,0.48261,non-essential,1401
PIWIL4,21,0.65617,non-essential,1401
NOL3,5,0.58548,non-essential,1401
PUSL1,13,0.57645,non-essential,1401
SRSF12,21,1.0529,non-essential,1401
SRP14,5,0.22143,essential,785
DDX53,13,1.9785,non-essential,1401
JUN,21,2.4137,non-essential,1401
TLR3,5,0.32221,non-essential,1401
PRKRA,13,0.8783,essential,785
DND1,21,0.98865,non-essential,1401
CTNND1,5,0.52093,non-essential,1401
PPIB,13,1.0929,non-essential,1401
SCAF8,21,1.2732,non-essential,1401
LARS2,5,0.20276,non-essential,1401
NSUN7,13,1.2254,non-essential,1401
KMT2C,21,1.7516,non-essential,1401
RTF1,5,0.6109,essential,785
FUBP3,13,0.84583,non-essential,1401
DIS3L,21,0.90489,non-essential,1401
PPID,5,0.35135,non-essential,1401
STIP1,13,0.67564,non-essential,1401
HABP4,21,0.90038,non-essential,1401
ATP5F1C,5,1.315,non-essential,1401
TRMT13,13,0.82158,non-essential,1401
NAP1L1,21,1.6301,non-essential,1401
CHTOP,5,0.32769,non-essential,1401
VIL1,13,1.0855,non-essential,1401
SAMD4B,21,1.4155,non-essential,1401
NSUN6,5,0.50528,non-essential,1401
CXORF23,13,1.0386,non-essential,1401
MACF1,21,0.77939,non-essential,1401
RBM43,5,1.1126,non-essential,1401
TYW5,13,0.90253,non-essential,1401
CALD1,21,1.063,non-essential,1401
SRPRA,5,0.27772,essential,785
FAS,13,0.9936,non-essential,1401
LARP4B,21,0.99096,non-essential,1401
DNAJC17,5,0.3553,essential,785
SORBS1,13,0.82592,non-essential,1401
NSUN5,21,1.6702,non-essential,1401
EIF2B2,5,0.34129,essential,785
FBN1,13,1.0597,non-essential,1401
DHX32,21,0.97867,non-essential,1401
CTU1,5,0.15213,essential,785
DCLRE1C,13,1.5253,non-essential,1401
UPF3A,21,1.5353,non-essential,1401
MSI2,5,0.14786,non-essential,1401
H1-4,13,0.77029,non-essential,1401
CDK13,21,0.88187,non-essential,1401
WDR12,5,0.37096,essential,785
EPB41L2,13,1.9374,non-essential,1401
USB1,21,0.71886,non-essential,1401
TSEN15,5,0.10514,non-essential,1401
REXO4,13,1.5819,non-essential,1401
RIMS1,21,0.85596,non-essential,1401
RAX,5,0.22216,non-essential,1401
NDUFS6,13,0.88012,non-essential,1401
POU5F1,21,1.115,non-essential,1401
STIP1,5,0.37576,non-essential,1401
QTRT1,13,0.70737,non-essential,1401
RAI1,21,1.8515,non-essential,1401
CFL1,5,0.85693,essential,785
ZSGREEN1,13,0.9482,non-essential,1401
STX7,21,1.5239,non-essential,1401
ZC3H11A,5,0.73446,non-essential,1401
SAP130,13,0.6679,non-essential,1401
TDRD10,21,0.76208,non-essential,1401
TRMT11,5,0.40159,non-essential,1401
SCG3,13,1.5009,non-essential,1401
AARSD1,21,0.91571,non-essential,1401
ANKRD17,5,0.41937,non-essential,1401
PARK7,13,1.3244,non-essential,1401
FADS2,21,0.82437,non-essential,1401
EXOSC2,5,0.33463,essential,785
UBAP2,13,0.50993,non-essential,1401
DUSP14,21,0.65022,non-essential,1401
WBP11,5,0.17683,essential,785
HNRNPCL1,13,0.84364,non-essential,1401
AFP,21,1.6834,non-essential,1401
TRMT61B,5,0.13174,non-essential,1401
PSPC1,13,0.77645,non-essential,1401
XPO6,21,5.5978,non-essential,1401
DHX35,5,0.92851,non-essential,1401
TRMT12,13,1.6311,non-essential,1401
PAN3,21,1.5084,non-essential,1401
ATXN1L,5,0.60784,non-essential,1401
PLD6,13,1.5965,non-essential,1401
DYNC1I2,21,0.74663,essential,785
PURA,5,0.56469,non-essential,1401
SDS,13,1.5811,non-essential,1401
AGO3,21,1.0535,non-essential,1401
MRPL45,5,0.31653,essential,785
PTH2,13,0.54676,non-essential,1401
GRB2,21,1.0073,non-essential,1401
API5,5,0.68246,non-essential,1401
SYNE1,13,1.0038,non-essential,1401
FMR1,21,0.72647,non-essential,1401
PCBP2,5,0.61435,essential,785
HYGRO,13,1.0059,non-essential,1401
A1CF,21,1.2299,non-essential,1401
IMMT,5,0.16209,essential,785
GSTP1,13,1.0545,non-essential,1401
DAZAP1,21,0.88428,non-essential,1401
APOBEC3G,5,0.48523,non-essential,1401
PDIA2,13,1.9296,non-essential,1401
RRBP1,21,2.0108,non-essential,1401
LTA4H,5,0.30027,non-essential,1401
HBS1L,13,0.67496,non-essential,1401
CST6,21,1.2619,non-essential,1401
NOP2,5,0.22947,essential,785
KMT2C,13,0.94589,non-essential,1401
SEC31A,21,1.5566,non-essential,1401
IARS1,5,0.2125,essential,785
G3BP2,13,0.66441,non-essential,1401
EEF1A2,21,1.1388,non-essential,1401
PIWIL3,5,0.27307,non-essential,1401
TRMT10A,13,0.74516,non-essential,1401
ARPC1B,21,1.0041,non-essential,1401
KRAS,5,0.092908,essential,785
TENT5A,13,0.707,non-essential,1401
FLNA,21,1.1164,non-essential,1401
MRRF,5,0.25434,non-essential,1401
MARF1,13,1.1129,non-essential,1401
QTRT1,21,0.97285,non-essential,1401
NOP10,5,0.7332,essential,785
ZGPAT,13,0.79058,non-essential,1401
BAZ1B,21,0.68835,non-essential,1401
H4C4,5,0.4004,non-essential,1401
RIGI,13,0.40482,non-essential,1401
KHDC1,21,1.164,non-essential,1401
DUS4L,5,0.81437,non-essential,1401
HMGN2,13,0.80554,essential,785
HELZ2,21,1.3806,non-essential,1401
TERT,5,0.30947,non-essential,1401
PIM1,13,1.4031,non-essential,1401
RBM47,21,1.0676,non-essential,1401
QTRT1,5,0.082467,non-essential,1401
BAZ2B,13,0.97112,non-essential,1401
CCDC47,21,0.94423,non-essential,1401
TRUB2,5,0.71677,non-essential,1401
ADAT1,13,0.94978,non-essential,1401
DHX57,21,1.1673,non-essential,1401
YY1,5,0.94838,essential,785
CPEB2,13,1.2948,non-essential,1401
NUDT3,21,3.0692,non-essential,1401
DHX34,5,0.42804,non-essential,1401
NRAP,13,1.6541,non-essential,1401
EXOG,21,0.85631,non-essential,1401
GFM1,5,0.30623,non-essential,1401
BOLL,13,1.004,non-essential,1401
TRA2A,21,1.6211,non-essential,1401
CNN1,5,0.85243,non-essential,1401
TNS1,13,1.0271,non-essential,1401
OTUD4,21,2.0786,non-essential,1401
TMA7,5,0.51267,non-essential,1401
PUS7L,13,0.65944,non-essential,1401
PC,21,1.2727,essential,785
CNDP2,5,0.76503,non-essential,1401
CD44,13,1.1127,non-essential,1401
CMSS1,21,1.506,non-essential,1401
HDAC2,5,0.64268,non-essential,1401
ELAC1,13,0.74737,non-essential,1401
HNRNPCL1,21,1.5411,non-essential,1401
MEX3D,5,0.49967,non-essential,1401
N4BP2,13,0.77652,non-essential,1401
SRRM4,21,1.296,non-essential,1401
MRPS6,5,0.41533,non-essential,1401
TLR3,13,1.2098,non-essential,1401
TASOR,21,1.0406,non-essential,1401
CHMP4B,5,0.48205,essential,785
ANGEL2,13,1.4098,non-essential,1401
RPP25,21,2.0523,non-essential,1401
CLK4,5,0.49749,non-essential,1401
AKAP8,13,1.562,non-essential,1401
RWDD4,21,1.4134,non-essential,1401
ALKBH4,5,0.52152,non-essential,1401
PRKAR2A,13,1.5697,non-essential,1401
NANOS2,21,0.84558,non-essential,1401
DND1,5,0.19996,non-essential,1401
TCEA1,13,0.64714,non-essential,1401
TRMT12,21,1.7897,non-essential,1401
SUPV3L1,5,0.2107,essential,785
KPNA2,13,1.1696,non-essential,1401
HNRNPD,21,1.213,non-essential,1401
PELP1,5,1.9691,essential,785
AHNAK,13,1.075,non-essential,1401
FKBP3,21,0.96411,non-essential,1401
CSTF3,5,0.14186000000000001,essential,785
CTIF,13,1.4389,non-essential,1401
RBMY1F,21,1.504,non-essential,1401
SPATS2L,5,0.61308,non-essential,1401
ANK3,13,1.0442,non-essential,1401
CAST,21,1.1073,non-essential,1401
WTAP,5,0.37528,essential,785
FAM98A,13,0.9306,non-essential,1401
TRMT1L,21,1.3359,non-essential,1401
RBM27,5,0.58085,non-essential,1401
CMTR2,13,1.5713,non-essential,1401
METTL6,21,2.2245,non-essential,1401
MAGOH,5,0.89462,essential,785
SIDT1,13,1.555,non-essential,1401
PHF3,21,1.3454,non-essential,1401
AGO3,5,0.38029,non-essential,1401
MEX3D,13,1.0456,non-essential,1401
RNASE12,21,1.1595,non-essential,1401
RBPMS2,5,0.79793,non-essential,1401
AGO4,13,0.76771,non-essential,1401
AHNAK,21,2.0057,non-essential,1401
DDX31,5,0.77484,non-essential,1401
LCMT2,13,0.69714,non-essential,1401
MAP4,21,1.1224,non-essential,1401
POP5,5,0.55697,essential,785
UHMK1,13,0.92403,non-essential,1401
CSRP1,21,1.4935,non-essential,1401
SNRNP40,5,0.26229,essential,785
UCHL5,13,1.5475,non-essential,1401
CXXC5,21,1.3843,non-essential,1401
NOP9,5,0.93905,essential,785
APOBEC3C,13,0.96256,non-essential,1401
EXOSC1,21,1.3302,essential,785
PUSL1,5,0.73232,non-essential,1401
ELF1,13,0.86647,non-essential,1401
ACO1,21,1.791,non-essential,1401
RNASE2,5,0.45232,non-essential,1401
USP14,13,0.78102,non-essential,1401
CDC42EP4,21,1.482,non-essential,1401
TAF2,5,0.46933,essential,785
XPOT,13,1.1288,essential,785
DUS3L,21,2.3389,non-essential,1401
FAS,5,0.19653,non-essential,1401
KHDRBS3,13,0.88498,non-essential,1401
USP42,21,1.5719,non-essential,1401
ISG20,5,0.7226,non-essential,1401
ZC3H7B,13,0.53797,non-essential,1401
MCTS1,21,0.86969,non-essential,1401
GRWD1,5,0.65824,essential,785
RALY,13,0.85186,non-essential,1401
VIL1,21,1.6609,non-essential,1401
RSL1D1,5,0.76641,essential,785
TSNAX,13,0.71522,non-essential,1401
FLUC,21,1.0323,non-essential,1401
CELF5,5,0.51472,non-essential,1401
CRYZ,13,1.583,non-essential,1401
TOP3B,21,0.9357,non-essential,1401
RPP38,5,0.27702,essential,785
RBMS3,13,1.0436,non-essential,1401
PATL2,21,2.0571,non-essential,1401
CNOT11,5,0.26872,non-essential,1401
NSFL1C,13,0.92362,non-essential,1401
NOVA1,21,1.2166,non-essential,1401
AFF1,5,0.48747,non-essential,1401
RBMY1F,13,1.1261,non-essential,1401
TCEA1,21,0.99112,non-essential,1401
QRSL1,5,0.16778,non-essential,1401
FNDC3A,13,1.1926,non-essential,1401
ELAVL4,21,1.8567,non-essential,1401
MSL1,5,0.22473,non-essential,1401
ATXN1L,13,1.2679,non-essential,1401
MIF4GD,21,0.91722,non-essential,1401
PRRC2A,5,0.15435,non-essential,1401
PCIF1,13,1.1274,non-essential,1401
MEX3B,21,1.0815,non-essential,1401
URB2,5,0.40404,essential,785
PQBP1,13,0.86511,non-essential,1401
LCMT2,21,1.8231,non-essential,1401
TOE1,5,0.39588,non-essential,1401
PMS1,13,1.0496,non-essential,1401
MYH9,21,2.2782,non-essential,1401
CSE1L,5,0.049099,essential,785
CCNT2,13,1.1775,non-essential,1401
PARK7,21,2.289,non-essential,1401
SNRNP48,5,0.37262,non-essential,1401
RNF113B,13,0.85732,non-essential,1401
SEC62,21,1.1737,non-essential,1401
SRFBP1,5,0.28152,essential,785
OGN,13,0.81777,non-essential,1401
CILK1,21,1.6585,non-essential,1401
TYW5,5,0.72399,non-essential,1401
METTL5,13,0.76792,non-essential,1401
TARBP1,21,0.82888,non-essential,1401
CISD1,5,0.28004,non-essential,1401
SCAF8,13,0.88891,non-essential,1401
SMAD2,21,1.5617,non-essential,1401
ZNF638,5,0.10426,non-essential,1401
PCBP3,13,0.57496,non-essential,1401
GAS2,21,1.3209,non-essential,1401
RAC1,5,0.687,essential,785
NOVA1,13,0.89911,non-essential,1401
MPP4,21,1.5593,non-essential,1401
MRPS35,5,0.86764,non-essential,1401
AFP,13,0.94099,non-essential,1401
CMTR2,21,2.2183,non-essential,1401
S100A4,5,0.25249,non-essential,1401
MEX3B,13,0.73208,non-essential,1401
PATL1,21,0.82139,non-essential,1401
DDX60,5,0.1498,non-essential,1401
CDK17,13,1.3013,non-essential,1401
RNF113B,21,1.0324,non-essential,1401
H1-3,5,1.0312,non-essential,1401
SECISBP2L,13,1.0038,non-essential,1401
H1-3,21,2.2208,non-essential,1401
NUDT3,5,0.49549,non-essential,1401
GPR161,13,1.1651,non-essential,1401
HADH,21,1.3661,non-essential,1401
TRMT10B,5,0.65867,non-essential,1401
RALYL,13,1.3363,non-essential,1401
HMGN2,21,0.96973,essential,785
ERP29,5,0.27214,non-essential,1401
CASC3,13,0.73106,non-essential,1401
DAZ2,21,1.8563,non-essential,1401
APOBEC3H,5,1.1122,non-essential,1401
NUDT16,13,1.5409,non-essential,1401
MYH14,21,1.1278,non-essential,1401
SUZ12,5,0.66953,non-essential,1401
CLK4,13,1.0349,non-essential,1401
ANP32B,21,0.85927,non-essential,1401
RPN2,5,0.19807,essential,785
DDX1,13,0.58592,non-essential,1401
IQCG,21,1.0769,non-essential,1401
RINT1,5,0.30539,essential,785
TNRC6B,13,1.3044,non-essential,1401
NGB,21,1.6187,non-essential,1401
RPUSD3,5,0.49461,non-essential,1401
NSUN6,13,0.85202,non-essential,1401
RBM20,21,1.8185,non-essential,1401
JAKMIP1,5,0.20647,non-essential,1401
C2ORF15,13,1.4369,non-essential,1401
MSI1,21,1.2279,non-essential,1401
APOB,5,0.12582,non-essential,1401
PATL2,13,1.3634,non-essential,1401
N4BP2,21,1.5364,non-essential,1401
MARS2,5,0.22304,essential,785
APOBEC3G,13,0.89261,non-essential,1401
TLR7,21,1.9163,non-essential,1401
BCCIP,5,0.23263,essential,785
KDM5A,13,1.5286,non-essential,1401
UBFD1,21,1.3738,non-essential,1401
MRPL14,5,0.70663,non-essential,1401
PAPOLB,13,0.72287,non-essential,1401
SARNP,21,1.3456,essential,785
MRPS18B,5,0.093144,non-essential,1401
ENOX2,13,1.2495,non-essential,1401
H1-0,21,1.7109,non-essential,1401
XPO4,5,0.24527,non-essential,1401
METTL1,13,0.99472,non-essential,1401
HINT3,21,1.2867,non-essential,1401
PURG,5,0.06996,non-essential,1401
SCAF1,13,0.95834,non-essential,1401
METTL1,21,1.0547,non-essential,1401
USP14,5,0.68061,non-essential,1401
SLTM,13,1.3039,non-essential,1401
DIS3L2,21,1.436,non-essential,1401
GNL3,5,0.38582,essential,785
CMSS1,13,1.2688,non-essential,1401
TRMT13,21,1.3177,non-essential,1401
HTATSF1,5,0.45296,essential,785
NDRG4,13,1.4168,non-essential,1401
NRAP,21,1.8958,non-essential,1401
MTPAP,5,0.14846,non-essential,1401
RNASE7,13,1.0585,non-essential,1401
RSRC2,21,1.07,non-essential,1401
PPHLN1,5,0.56731,non-essential,1401
MOV10,13,0.87983,non-essential,1401
EPB41L2,21,1.9962,non-essential,1401
RBM38,5,1.1574,non-essential,1401
RNF17,13,1.6664,non-essential,1401
INTS6L,21,2.1902,non-essential,1401
EEFSEC,5,0.91413,non-essential,1401
NSUN2,13,0.90753,non-essential,1401
EDC3,21,1.7283,non-essential,1401
ARC,5,0.3374,non-essential,1401
IFIH1,13,1.4411,non-essential,1401
NUDT16,21,2.2953,non-essential,1401
RBMXL3,5,0.95068,non-essential,1401
LSM14A,13,0.83607,essential,785
TLR3,21,1.9163,non-essential,1401
LSM14B,5,0.54162,non-essential,1401
S100A4,13,1.61,non-essential,1401
PDIA3,21,1.3187,non-essential,1401
EXOSC5,5,0.60863,essential,785
MYH14,13,1.1319,non-essential,1401
HSPA1B,21,1.7604,non-essential,1401
APOBEC3C,5,0.47176,non-essential,1401
DNAJB12,13,0.76597,non-essential,1401
TRMT2B,21,2.1815,non-essential,1401
UCHL5,5,0.79819,non-essential,1401
OASL,13,1.1347,non-essential,1401
RC3H1,21,1.943,non-essential,1401
LRRC47,5,0.38655,non-essential,1401
NUSAP1,13,0.90549,non-essential,1401
CDKN2A,21,1.2777,non-essential,1401
NCL,5,0.069711,essential,785
TPD52L2,13,0.92436,non-essential,1401
C4BPA,21,2.3589,non-essential,1401
GFM2,5,1.0966,non-essential,1401
CPEB3,13,1.0596,non-essential,1401
RALY,21,1.3623,non-essential,1401
GRSF1,5,1.0972,non-essential,1401
ZC3H6,13,1.3776,non-essential,1401
RPS4Y1,21,1.6505,non-essential,1401
HNRNPC,5,0.50197,essential,785
ERI1,13,0.85555,non-essential,1401
ALKBH7,21,1.3418,non-essential,1401
THUMPD2,5,0.3073,non-essential,1401
ALKBH2,13,1.4107,non-essential,1401
CLK1,21,1.9773,non-essential,1401
SREK1,5,0.39484,non-essential,1401
AAR2,13,1.2659,non-essential,1401
ADD3,21,1.6802,non-essential,1401
PSPC1,5,0.43243,non-essential,1401
ERN1,13,1.5761,non-essential,1401
CELF5,21,1.413,non-essential,1401
TGS1,5,0.58263,essential,785
ZC3H12C,13,1.6816,non-essential,1401
CHGA,21,1.9298,non-essential,1401
NOC4L,5,0.24477,essential,785
PDCD6IP,13,0.95169,non-essential,1401
TDRD12,21,1.6318,non-essential,1401
MARS1,5,0.23436,essential,785
RBFOX1,13,1.5164,non-essential,1401
LRRFIP2,21,1.1162,non-essential,1401
EEF2K,5,0.20784,non-essential,1401
EEF1A2,13,0.91275,non-essential,1401
YWHAE,21,1.2174,essential,785
RBMX2,5,0.28414,essential,785
MYH9,13,1.6721,non-essential,1401
TBL2,21,1.8888,non-essential,1401
UBQLN1,5,0.25394,non-essential,1401
MSI1,13,0.94109,non-essential,1401
LGALS2,21,1.788,non-essential,1401
NXF2,5,0.37026,non-essential,1401
KHDC1,13,1.063,non-essential,1401
EIF2AK3,21,3.1675,non-essential,1401
HMGN5,5,0.5286,non-essential,1401
ZFP36,13,1.0406,non-essential,1401
ELAC1,21,1.4037,non-essential,1401
TCERG1,5,0.13965,non-essential,1401
ASCC1,13,0.95442,non-essential,1401
ZNF474,21,2.0473,non-essential,1401
FAM120B,5,0.39364,non-essential,1401
CELF3,13,0.94299,non-essential,1401
ERN1,21,1.9974,non-essential,1401
RBM17,5,0.55727,essential,785
TRIP6,13,1.3728,non-essential,1401
ZMAT3,21,1.65,non-essential,1401
IMP3,5,0.27446,essential,785
NSUN5,13,1.0479,non-essential,1401
AAR2,21,1.8678,non-essential,1401
GEMIN7,5,0.65148,essential,785
QKI,13,0.83197,non-essential,1401
CPEB2,21,1.8361,non-essential,1401
NPM1,5,0.40243,essential,785
HRH1,13,1.275,non-essential,1401
DCP1B,21,1.4894,non-essential,1401
FTSJ1,5,0.64639,non-essential,1401
MACROH2A1,13,1.0754,non-essential,1401
KHDRBS3,21,1.3796,non-essential,1401
TRA2A,5,0.6115,non-essential,1401
R3HCC1L,13,1.2449,non-essential,1401
MEX3D,21,1.8388,non-essential,1401
RBM14,5,0.50703,essential,785
SUB1,13,1.714,non-essential,1401
PABPN1L,21,1.3577,non-essential,1401
C2ORF15,5,0.84039,non-essential,1401
PIWIL4,13,1.4457,non-essential,1401
C9ORF129,21,1.1984,non-essential,1401
PHF10,5,0.30953,non-essential,1401
LTA4H,13,0.71275,non-essential,1401
CNN1,21,1.6672,non-essential,1401
R3HDM2,5,0.45331,non-essential,1401
BCLAF1,13,1.8435,essential,785
INTS6,21,1.6244,essential,785
AKAP8L,5,0.6116,non-essential,1401
OAS3,13,1.1824,non-essential,1401
NSUN7,21,1.9216,non-essential,1401
NPM2,5,0.65122,non-essential,1401
YBX2,13,1.605,non-essential,1401
APOBEC3C,21,1.343,non-essential,1401
ELF1,5,0.53624,non-essential,1401
CST6,13,0.68987,non-essential,1401
NDRG1,21,1.6529,non-essential,1401
TRMT10A,5,0.35568,non-essential,1401
RNASE3,13,1.2389,non-essential,1401
CRYZ,21,1.7929,non-essential,1401
AARS2,5,1.1137,non-essential,1401
SNTB2,13,1.2818,non-essential,1401
LTA4H,21,1.5722,non-essential,1401
HNRNPF,5,0.46897,non-essential,1401
PIWIL2,13,1.1531,non-essential,1401
SCAF1,21,1.7193,non-essential,1401
UBAP2L,5,0.27862,non-essential,1401
PDIA3,13,0.99621,non-essential,1401
DQX1,21,1.3759,non-essential,1401
SRRM4,5,1.5908,non-essential,1401
CNDP2,13,1.3848,non-essential,1401
NDUFS6,21,1.5325,non-essential,1401
HDLBP,5,0.85703,non-essential,1401
PHF3,13,1.3617,non-essential,1401
LRRC59,21,1.4148,non-essential,1401
