sgrna,sample_name,rep1,rep2
RNASE9_4_1,heavy,0.073514,-0.064624
DDX60_1_2,heavy,-0.29747,-0.060296
DDX53_3_4,heavy,0.11149,0.072897
PTCD1_4_1,heavy,-0.074113,0.02157
DAZ3_1_2,heavy,-0.10311,-0.076567
RC3H1_3_4,heavy,0.063288,0.03608
CMTR2_3_4,heavy,0.11588,0.080306
AKAP1_2_3,heavy,0.1818,0.39693
MRPL51_1_2,heavy,-0.12727,-0.05178
PSMA6_2_3,heavy,-0.17359,-0.57624
MRPS22_2_3,heavy,-0.1559,-0.11579
SRSF11_3_4,heavy,0.085932,0.064877
C2ORF15_4_1,heavy,-0.085283,-0.099211
DDX19B_2_3,heavy,-0.15827,-0.10469
NR0B1_3_4,heavy,0.17209,0.2085
ZNF474_2_3,heavy,-0.14211,0.065217
GAS2_3_4,heavy,0.059434,0.031511
FAM133B_3_4,heavy,-0.091344,0.018876
FASTKD5_2_3,heavy,-0.061805,0.070134
ZC3H7B_4_1,heavy,-0.11145,-0.030958
NDRG1_1_2,heavy,0.060614,0.085392
GOLGA4_2_3,heavy,-0.39101,0.50392
PDIA3_1_2,heavy,-0.11369,0.14721
PABPC1L2B_4_1,heavy,-0.18052,0.2669
MCRIP2_3_4,heavy,-0.17509,-0.058215
MRPL42_1_2,heavy,0.066799,0.15692
PAN2_2_3,heavy,-0.099705,-0.0049768
HRH1_1_2,heavy,-0.27046,-0.29445
EGFP_2_3,heavy,0.086835,0.099335
RPN1_2_3,heavy,-0.18984,0.32368
PHF3_4_1,heavy,0.08126,-0.082025
PUM2_3_4,heavy,-0.17124,-0.25054
BICC1_1_2,heavy,0.28041,0.26825
HMGB1_1_2,heavy,0.23572,-0.12956
TSFM_1_2,heavy,-0.049747,-0.11194
CALR_4_1,heavy,0.078642,0.10594
RNF113B_2_3,heavy,-0.087863,0.038896
C9ORF156_2_3,heavy,-0.16651,-0.17118
DCLRE1C_4_1,heavy,0.089971,0.12964
ELAC1_1_2,heavy,-0.077401,0.033658
TIA1_1_2,heavy,0.061361,0.063804
AFDN_1_2,heavy,0.093189,-0.097731
SF3B2_2_3,heavy,0.20201,-0.095434
FRG1_4_1,heavy,-0.1002,-0.07398
URM1_3_4,heavy,-0.10588,-0.048722
EXOSC8_2_3,heavy,-0.080217,-0.19462
PTGES3_1_2,heavy,-0.11871,-0.19127
LSM10_4_1,heavy,0.057666,0.20968
UTP23_3_4,heavy,-0.23292,0.11402
XPOT_3_4,heavy,-0.095801,-0.016708
LRRC47_2_3,heavy,0.10573,-0.16505
TPRKB_2_3,heavy,-0.092536,0.074563
RBMY1F_3_4,heavy,0.055621,-0.01479
CAST_3_4,heavy,-0.073555,-0.19068
MET_1_2,heavy,0.082738,0.029839
CWC15_1_2,heavy,-0.11293,-0.31224
ZNF346_4_1,heavy,-0.07512,-0.026706
HENMT1_1_2,heavy,-0.1187,-0.10964
CPSF7_3_4,heavy,0.087497,0.026716
EIF2AK1_3_4,heavy,-0.14781,0.17196
KDM5A_3_4,heavy,0.054326,0.016247
TRMT1L_2_3,heavy,-0.089302,0.0078254
SIDT2_4_1,heavy,0.10587,0.20888
ILF3_2_3,heavy,-0.08241,0.073566
CLASP2_2_3,heavy,0.079627,-0.016802
MRPS36_1_2,heavy,-0.20964,-0.14807
WBP11_4_1,heavy,0.084323,0.32934
LUC7L2_2_3,heavy,0.087663,-0.029044
HSPE1_2_3,heavy,0.17656,0.42923
RC3H2_4_1,heavy,-0.095636,-0.1273
SLA_1_2,heavy,0.10927,0.11569
APEX1_4_1,heavy,-0.087218,-0.015526
IMMT_1_2,heavy,-0.19962,-0.39619
IFIT1B_3_4,heavy,0.09171,0.030402
NOL3_2_3,heavy,0.10589,0.093792
ERP29_1_2,heavy,-0.082029,-0.19942
HMGB3_1_2,heavy,0.16559,0.47211
TRNAU1AP_3_4,heavy,-0.058901,-0.043121
LDHA_2_3,heavy,-0.096309,-0.13553
PSMD7_1_2,heavy,-0.15944,0.35182
XPO6_2_3,heavy,-0.063517,-0.074324
CLASRP_2_3,heavy,-0.12606,-0.055124
SUMO1_4_1,heavy,-0.084901,-0.30582
LIN7C_3_4,heavy,-0.063467,0.024209
PTDSS1_2_3,heavy,-0.080102,-0.26779
ARC_4_1,heavy,0.081335,0.046012
PNRC2_3_4,heavy,0.083319,-0.021544
ELP5_2_3,heavy,0.066889,0.043483
CNOT8_4_1,heavy,-0.099488,-0.11889
FLUC_2_3,heavy,0.097514,0.23578
MRM1_1_2,heavy,0.071641,0.14104
DUS3L_3_4,heavy,-0.1131,0.12737
CNBP_3_4,heavy,0.1097,-0.085302
SNRNP35_2_3,heavy,0.165,-0.019786
INTS3_4_1,heavy,0.12287,0.23116
PIWIL3_1_2,heavy,0.11746,0.25628
TCF20_1_2,heavy,-0.17577,0.19275
NOS3_1_2,heavy,0.16399,0.10613
SCG3_1_2,heavy,0.057951,-0.07732
SNUPN_1_2,heavy,0.09827,0.21715
UBQLN1_4_1,heavy,0.079192,-0.025127
LUC7L_3_4,heavy,-0.079734,-0.011646
ERI3_1_2,heavy,-0.18811,0.13569
DENR_1_2,heavy,0.15987,-0.27242
VARS1_3_4,heavy,0.092444,0.12802
RTCB_2_3,heavy,-0.085684,-0.065956
ERAL1_1_2,heavy,0.11376,0.049324
HDLBP_1_2,heavy,-0.10175,-0.21361
SNTB1_4_1,heavy,0.12377,0.38315
MEX3C_4_1,heavy,-0.070366,-0.13381
FKBP3_4_1,heavy,-0.094186,-0.057269
DDX1_3_4,heavy,0.09487,0.0039098
RC3H1_1_2,heavy,0.079788,-0.074033
TFAM_1_2,heavy,-0.13708,-0.23339
YBX3_3_4,heavy,0.084096,0.017492
EBP_1_2,heavy,-0.11155,-0.030972
CXXC5_3_4,heavy,-0.087818,0.041098
YARS2_4_1,heavy,0.15076,-0.44657
GNL1_2_3,heavy,0.066657,0.11847
SWT1_3_4,heavy,-0.12889,0.089124
DUSP14_3_4,heavy,0.23987,-0.43429
RAMAC_1_2,heavy,-0.338,0.095073
ELAVL1_1_2,heavy,0.091141,0.3855
AGO1_4_1,heavy,-0.10403,0.014826
SMAD3_1_2,heavy,-0.14366,-0.0066272
DRG1_3_4,heavy,-0.11703,-0.13631
PPRC1_3_4,heavy,-0.049154,-0.13748
R3HCC1_2_3,heavy,-0.070867,-0.039899
FAM32A_1_2,heavy,0.12799,0.36579
YARS1_3_4,heavy,-0.067997,-0.34675
OAS3_4_1,heavy,-0.054014,0.083251
HSPB1_1_2,heavy,-0.070849,0.066589
PHF5A_1_2,heavy,0.1605,0.42208
RNASE8_1_2,heavy,-0.10292,0.11339
IQCG_1_2,heavy,0.086594,-0.24177
RTN4_4_1,heavy,0.085269,0.018968
MRPL44_3_4,heavy,0.06779,0.097675
RAC1_2_3,heavy,0.12428,-0.2566
SLC25A5_2_3,heavy,0.13101,0.20995
HNRNPC_1_2,heavy,-0.26612,-0.106
HENMT1_4_1,heavy,0.073738,0.059461
ADAT1_3_4,heavy,0.081619,0.056383
DCP2_2_3,heavy,-0.11909,-0.15556
RPN2_2_3,heavy,0.18165,0.45314
SPTBN1_3_4,heavy,0.049005,0.19128
HDAC2_3_4,heavy,0.18432,0.40516
METTL15_3_4,heavy,-0.13168,-0.21874
FAM98C_4_1,heavy,-0.055,-0.082484
ELAVL2_3_4,heavy,-0.17105,-0.18398
DAZL_1_2,heavy,-0.13964,-0.2873
NOP9_1_2,heavy,0.10599,0.38367
UCHL5_4_1,heavy,0.062833,-0.025641
NSFL1C_4_1,heavy,0.14434,0.3694
LGALS3_1_2,heavy,0.07265,0.075132
AARSD1_1_2,heavy,-0.068698,0.027397
H1-10_4_1,heavy,-0.086725,0.041266
BAG4_1_2,heavy,-0.10823,-0.13653
ATXN1L_4_1,heavy,-0.1405,-0.1485
TERT_4_1,heavy,0.05965,0.035881
NRAP_4_1,heavy,0.053657,0.012526
SART3_2_3,heavy,-0.14718,0.49
RBM4_3_4,heavy,-0.064945,-0.012094
H4C13_2_3,heavy,-0.092555,0.14514
COA6_2_3,heavy,0.14497,0.10016
DCD_2_3,heavy,0.10372,0.15139
EIF4E1B_4_1,heavy,0.10228,0.16473
ALKBH4_1_2,heavy,-0.090076,-0.0056501
RRM1_4_1,heavy,-0.14837,-0.4676
EXOSC10_4_1,heavy,-0.13654,-0.1704
WDR83_1_2,heavy,0.082665,0.25441
NUFIP1_1_2,heavy,0.1735,-0.4311
GMPR2_4_1,heavy,-0.082369,0.13171
SEC61B_3_4,heavy,-0.072213,-0.24111
POLR2G_3_4,heavy,0.34291,0.43606
ADK_3_4,heavy,-0.098466,-0.10208
PHAX_2_3,heavy,0.089137,0.021631
U2SURP_2_3,heavy,0.094792,-9.7063e-4
NDUFS6_2_3,heavy,0.25823,0.23461
SSU72_3_4,heavy,0.077371,0.023732
LRRC59_4_1,heavy,-0.051666,-0.03557
MRPL38_2_3,heavy,0.087634,0.041885
PTDSS1_1_2,heavy,-0.081789,-0.057596
SF1_4_1,heavy,0.089979,0.2716
TRMT2B_4_1,heavy,0.11754,0.093662
FKBP1A_2_3,heavy,0.34883,-0.0026939
RIGI_2_3,heavy,0.068977,0.12335
METAP2_2_3,heavy,0.10739,0.37858
IFIT3_2_3,heavy,0.30937,-0.21631
SUGP2_1_2,heavy,0.15655,0.45634
POLR2E_2_3,heavy,-0.31875,0.53711
SRSF11_2_3,heavy,-0.29143,-1.2054
HMGN5_4_1,heavy,0.153,-0.29084
SUZ12_1_2,heavy,0.051015,0.0067655
SRRT_3_4,heavy,0.14911,0.06697
NXF5_3_4,heavy,-0.10173,0.020087
MRPL35_2_3,heavy,-0.083205,-0.18139
CNP_4_1,heavy,-0.22215,-0.29154
CPEB4_3_4,heavy,0.074241,0.11541
EZH1_1_2,heavy,0.079396,0.13989
CDK13_2_3,heavy,-0.072838,-0.024463
CELF2_3_4,heavy,0.090449,0.13933
EIF4H_4_1,heavy,0.060081,0.018135
PAICS_4_1,heavy,0.40685,0.22537
PAIP2B_3_4,heavy,0.23037,-0.070718
RBMXL3_4_1,heavy,-0.21496,0.17591
RBMY1A1_3_4,heavy,0.13454,0.29137
MRPL58_1_2,heavy,-0.13144,0.14701
G3BP2_4_1,heavy,0.10504,0.38106
RNASE6_4_1,heavy,-0.1103,0.1474
PDE12_2_3,heavy,-0.072358,-0.048507
H4C15_1_2,heavy,-0.12019,0.34308
CWF19L2_1_2,heavy,0.11276,-0.0015332
DUSP14_4_1,heavy,0.37164,-0.49818
YTHDF3_2_3,heavy,-0.059132,0.021002
PLEC_4_1,heavy,0.15894,0.24301
PPIL4_2_3,heavy,-0.30319,-0.26841
CPNE3_4_1,heavy,0.055297,0.029124
LSM2_2_3,heavy,-0.3376,-0.12624
DCD_1_2,heavy,0.089702,0.040388
TMSB4X_2_3,heavy,-0.10924,-0.10477
ENOX1_2_3,heavy,0.11781,0.15583
RPGR_3_4,heavy,-0.14072,0.041541
TRA2B_1_2,heavy,0.080833,-0.084662
MRPS16_3_4,heavy,-0.11988,0.059954
DHCR7_1_2,heavy,-0.097324,0.023648
APOBEC4_3_4,heavy,-0.070613,0.032789
PDE12_3_4,heavy,-0.06802,-0.034391
ADAR_2_3,heavy,-0.10184,0.0079875
MDC1_1_2,heavy,-0.067825,0.049135
FKBP1A_3_4,heavy,0.10853,0.1348
ESRP1_2_3,heavy,0.15617,0.25999
DDX52_4_1,heavy,-0.081714,-0.027342
TUFM_2_3,heavy,0.07025,-0.15176
RPUSD1_1_2,heavy,0.095234,0.081137
EIF4A3_3_4,heavy,-0.25491,-0.57111
LSM4_2_3,heavy,0.16312,-0.03379
MTCL1_4_1,heavy,-0.081281,0.07051
POLR2H_3_4,heavy,0.1227,-0.06892
RPL39L_2_3,heavy,0.044896,0.01736
RBM4B_4_1,heavy,-0.19154,-0.37421
IFIT1_1_2,heavy,0.093849,5.9863e-4
SLIRP_3_4,heavy,0.10416,0.30528
BLTP2_3_4,heavy,0.096932,0.091749
SMG6_1_2,heavy,-0.11309,0.013642
DDX46_1_2,heavy,-0.15246,-0.41403
ELAVL2_1_2,heavy,-0.078755,-0.014972
DDX17_1_2,heavy,0.063861,0.10929
PCBP1_2_3,heavy,-0.086231,0.11016
TUT4_3_4,heavy,0.07005,0.033454
COPZ1_4_1,heavy,0.29587,0.25487
PUM1_2_3,heavy,-0.064783,-0.020418
NOS2_4_1,heavy,-0.073817,-0.017141
MRPS35_4_1,heavy,0.092845,0.069966
MAT2A_1_2,heavy,-0.12627,-0.31519
SKIC8_4_1,heavy,0.1946,0.28995
TASOR_1_2,heavy,-0.060567,0.070977
CCDC47_1_2,heavy,0.070194,0.16406
LSM8_2_3,heavy,-0.1825,0.3638
STX18_3_4,heavy,0.12801,-0.06193
HABP4_3_4,heavy,-0.11831,-0.18158
TRMT44_2_3,heavy,-0.054553,-0.074427
MRPS9_1_2,heavy,0.1034,0.086637
MOV10_1_2,heavy,-0.067743,-0.064306
RBPMS_1_2,heavy,0.088422,-0.089273
MTIF3_1_2,heavy,-0.11342000000000001,-0.054244
PUSL1_3_4,heavy,0.16693,0.1063
MSL1_2_3,heavy,0.096584,0.18009
UTP18_2_3,heavy,0.090542,0.009128
CFL1_4_1,heavy,-0.15201,-0.2562
ZC3H10_3_4,heavy,-0.22607,-0.17413
EIF2D_1_2,heavy,-0.096328,-0.14141
HOXB6_1_2,heavy,-0.064377,-0.073764
TNPO1_3_4,heavy,-0.1069,-0.064364
RNASEH1_3_4,heavy,0.14671,0.031985
MRPS33_1_2,heavy,0.12637,0.01116
QTRT2_1_2,heavy,0.059119,-0.036696
MRTO4_1_2,heavy,-0.2773,-0.97654
RBM6_4_1,heavy,0.146,0.17821
SF3A2_1_2,heavy,0.16448,-0.15542
GDI2_4_1,heavy,-0.11166,0.094625
POLR2H_2_3,heavy,0.12302,0.34204
YWHAG_4_1,heavy,-0.074047,0.024951
MAP2_2_3,heavy,-0.16453,-0.3674
TSEN34_2_3,heavy,-0.093373,0.03235
EIF5AL1_4_1,heavy,0.069651,0.057043
LIN28A_4_1,heavy,0.13005,-0.073966
EIF2AK2_4_1,heavy,0.04631,0.051247
DBI_1_2,heavy,0.073802,0.010621
NXF2_4_1,heavy,0.10251,0.072354
EPPK1_2_3,heavy,0.054335,0.021902
SNTB2_2_3,heavy,0.089836,-0.1718
HARS2_4_1,heavy,-0.087467,-0.085951
H4C15_4_1,heavy,0.074954,0.11262
C19ORF66_4_1,heavy,0.082646,0.13199
FAM120B_2_3,heavy,-0.085518,-0.24405
GLRX3_4_1,heavy,0.081127,0.15513
FNDC3A_2_3,heavy,-0.087495,-0.22912
P4HB_1_2,heavy,0.065762,-0.10569
MRPS10_1_2,heavy,0.12479,-0.10286
TEX13A_4_1,heavy,0.11436,-0.056954
MBNL1_2_3,heavy,-0.084936,-0.036772
GTPBP10_4_1,heavy,0.095169,0.12645
DYNC1I2_2_3,heavy,-0.063219,-0.18868
ZSGREEN1_1_2,heavy,-0.052294,-0.011327
KDM5A_1_2,heavy,0.056797,-0.082668
SMN1_1_2,heavy,0.11928,0.014652
CDV3_2_3,heavy,0.087067,0.13616
OSGEPL1_3_4,heavy,-0.26709,-0.062142
CPLX2_3_4,heavy,0.066496,0.059136
SNTB1_1_2,heavy,-0.1719,-0.24587
FDXACB1_1_2,heavy,0.15176,0.23141
TKT_2_3,heavy,-0.10659,0.060891
RRP8_1_2,heavy,0.052485,0.13368
MRPL9_3_4,heavy,0.13786,-0.14637
SF3B3_1_2,heavy,0.12459,0.27117
ALDOC_1_2,heavy,0.082947,0.021176
SMAD5_2_3,heavy,-0.056416,-0.05416
CWC15_3_4,heavy,-0.12224,-0.10261
MKRN1_1_2,heavy,-0.082048,-0.077914
CSRP1_2_3,heavy,-0.1309,-0.028847
RPL22_4_1,heavy,-0.25813,0.136
SCAF11_1_2,heavy,-0.062863,-4.9012e-4
YBX3_2_3,heavy,0.067399,0.10756
PEG10_2_3,heavy,0.12851,-0.054896
DDX39A_1_2,heavy,0.12656,0.041664
DNAAF6_3_4,heavy,0.078078,0.10242
PIWIL1_3_4,heavy,0.068906,0.15285
MEX3B_2_3,heavy,0.073423,0.098407
FXR2_1_2,heavy,0.049272,-0.05636
NAP1L4_4_1,heavy,-0.14282,-0.2965
DDX1_4_1,heavy,-0.20517,0.39748
PRIM1_4_1,heavy,-0.12764,-0.20737
REXO4_4_1,heavy,0.11695,-0.071832
HNRNPLL_1_2,heavy,0.13089,0.41351
CADM1_1_2,heavy,-0.080435,0.1903
RBM39_1_2,heavy,0.092367,-0.095455
TRIT1_4_1,heavy,-0.058486,0.1277
PFN1_3_4,heavy,-0.15001,-0.14442
AARS1_4_1,heavy,0.1123,-0.080236
PATL1_1_2,heavy,-0.21856,0.098755
CSTB_4_1,heavy,0.17819,0.066905
CNN1_3_4,heavy,0.15514,0.44545
AAR2_3_4,heavy,0.050865,0.065686
CCAR2_3_4,heavy,-0.081256,-0.042922
DDX6_2_3,heavy,-0.08748,-0.1702
AQR_4_1,heavy,0.18112,-0.45514
MEPCE_4_1,heavy,0.083999,0.11768
RNPC3_3_4,heavy,0.10033,0.22802
EEF1E1_1_2,heavy,-0.054437,-0.11962
TLR3_1_2,heavy,0.061652,0.1008
ASS1_1_2,heavy,-0.26473,0.031934
STAU2_2_3,heavy,-0.26473,-0.59279
FAM50A_1_2,heavy,0.16402,0.36192
SF3B1_2_3,heavy,-0.16942,-0.12392
NAP1L1_1_2,heavy,0.082346,0.13846
IPO5_4_1,heavy,-0.070951,-0.074752
TNPO3_1_2,heavy,-0.15,-0.045227
VIRMA_4_1,heavy,0.081193,-0.014147
THUMPD1_2_3,heavy,0.15886,0.056558
APOBEC3A_3_4,heavy,-0.10485,-0.066428
MRPL27_1_2,heavy,0.14632,-0.14859
ENDOV_3_4,heavy,0.11832,0.087054
SNTB2_1_2,heavy,-0.10167,0.038288
SRPK2_2_3,heavy,0.06148,0.13757
ELAVL2_4_1,heavy,-0.083864,0.015952
RPL26L1_4_1,heavy,-0.22593,0.31842
HNRNPF_1_2,heavy,0.050096,0.10934
PRPF18_4_1,heavy,-0.10018,-0.062515
SRRM2_2_3,heavy,0.087076,0.0312
ZFP36L2_4_1,heavy,0.080907,-0.031381
MRPS25_4_1,heavy,0.062664,0.061219
DXO_4_1,heavy,0.094184,-0.073205
EIF2D_3_4,heavy,0.20058,0.10315
PIM1_3_4,heavy,-0.11772,0.17309
PPIF_1_2,heavy,0.099211,0.3142
ZC3HAV1L_2_3,heavy,0.060915,0.10825
UBAP2_2_3,heavy,-0.12523,0.37321
NPM1_2_3,heavy,-0.06135,-0.11938
HNRNPA0_1_2,heavy,-0.14124,0.25364
ERH_4_1,heavy,-0.070894,-0.14657
CMTR2_4_1,heavy,0.053668,0.044471
DZIP1_2_3,heavy,-0.11939,0.0434
RNMT_1_2,heavy,0.078891,0.36877
ZC3H12B_3_4,heavy,-0.16224,-0.29009
HNRNPUL1_2_3,heavy,-0.061534,-0.076611
GFM1_3_4,heavy,-0.20204,0.10149
MRPS14_1_2,heavy,-0.073097,-0.013039
UBE2O_4_1,heavy,0.074499,0.020397
CAVIN1_2_3,heavy,-0.14326,0.17642
SUCLG1_4_1,heavy,0.047385,-0.046163
HINT3_2_3,heavy,-0.077991,-0.016702
PHF5A_3_4,heavy,0.12501,0.036216
YBX2_1_2,heavy,-0.066107,0.059158
SCAF11_2_3,heavy,-0.091114,0.001439
IBA57_3_4,heavy,-0.11428,-0.10124
APOBEC3H_3_4,heavy,0.078634,0.18524
SUCO_2_3,heavy,0.099573,-0.0036465
SLC25A5_1_2,heavy,0.053249,-0.0089005
APOBEC3D_2_3,heavy,0.064582,0.042293
TRIM28_1_2,heavy,0.086793,0.28939
PATZ1_2_3,heavy,0.1449,0.20377
TERT_3_4,heavy,0.055468,-0.043654
FKBP3_2_3,heavy,0.10217,-0.037141
PHAX_1_2,heavy,0.11296,-0.27667
PCBP1_4_1,heavy,-0.074212,0.0018572
LOC81691_1_2,heavy,-0.09267,0.11724
SLBP_2_3,heavy,-0.090375,-0.0099049
INTS8_3_4,heavy,-0.12008,-0.087461
NMT1_2_3,heavy,0.089714,0.31716
GEMIN2_1_2,heavy,0.067511,0.13377
SRP9_3_4,heavy,0.06411,0.052703
TOE1_1_2,heavy,0.11134,0.2679
SRSF2_1_2,heavy,0.1351,0.1943
APOB_4_1,heavy,-0.069461,-0.0077651
RCC2_1_2,heavy,0.082888,0.27321
GRSF1_4_1,heavy,0.17877,-0.3703
FUBP1_1_2,heavy,-0.16192,0.084336
ELAVL4_1_2,heavy,-0.045223,-0.054816
DNAJC21_1_2,heavy,0.086646,0.089659
RALYL_1_2,heavy,0.061877,0.024892
AGFG1_2_3,heavy,0.052516,-0.015108
HLA-A_1_2,heavy,0.050992,-0.010769
REXO4_1_2,heavy,-0.10335,-0.039878
TIA1_3_4,heavy,0.083003,-0.076226
SNU13_1_2,heavy,-0.31353,1.1305
KHDRBS1_3_4,heavy,0.15215,0.41901
TASOR_4_1,heavy,-0.14679,0.025953
RBMY1F_1_2,heavy,-0.078986,0.0036639
GEMIN8_2_3,heavy,0.061923,0.1309
DND1_3_4,heavy,-0.18855,-0.24636
PATZ1_1_2,heavy,0.066024,0.018032
HDGF_1_2,heavy,0.058293,0.04396
ACTN4_3_4,heavy,0.059234,0.002426
NXT2_3_4,heavy,-0.11123,-0.27509
SNRNP27_4_1,heavy,-0.078193,-0.12088
GPATCH4_1_2,heavy,0.11382,0.36048
PRKRA_1_2,heavy,0.09273,0.27401
MYO18A_3_4,heavy,0.073865,0.024446
ADK_1_2,heavy,-0.068914,0.055956
FAM50A_4_1,heavy,-0.1134,0.013666
SSU72_2_3,heavy,-0.081769,-0.1824
C15ORF52_3_4,heavy,0.14755,-0.15537
CSE1L_2_3,heavy,-0.15553,0.13432
NOS1_1_2,heavy,-0.062954,-0.14343
ADAT1_2_3,heavy,0.079864,0.24656
NOVA2_2_3,heavy,-0.078805,0.11127
METTL4_1_2,heavy,0.044968,-0.015586
RNASE13_3_4,heavy,0.21838,-0.3185
EIF4E1B_3_4,heavy,0.071722,-0.10286
APOBEC3G_4_1,heavy,-0.0521,-0.071172
PNISR_3_4,heavy,0.074692,0.013705
MTG1_4_1,heavy,0.060687,0.12719
SCAF8_4_1,heavy,0.050474,-0.048323
PIM1_4_1,heavy,0.071065,0.35251
CNOT4_4_1,heavy,-0.05873,-0.027506
ALKBH4_2_3,heavy,0.049306,0.25245
ATP1A1_3_4,heavy,-0.059567,-0.083885
NPM2_3_4,heavy,0.055337,0.11011
BICC1_4_1,heavy,0.13264,-0.098292
TEFM_4_1,heavy,-0.073934,0.10481
YBX2_4_1,heavy,0.06356,0.0076712
ADK_2_3,heavy,-0.14322,0.072133
PIH1D2_4_1,heavy,-0.076661000000000007,-0.18233
CAPRIN2_4_1,heavy,0.078884,0.06262
RPL39L_4_1,heavy,-0.081234,-0.29102
ANP32A_1_2,heavy,-0.20782,-0.034252
MRPL46_1_2,heavy,0.071718,0.20417
DDX23_4_1,heavy,-0.45862000000000003,-1.6987
GRSF1_3_4,heavy,-0.45862000000000003,-0.52495
S100A4_3_4,heavy,-0.45862000000000003,-0.97462
CD2BP2_3_4,heavy,0.049392,-0.065732
TOP3B_4_1,heavy,0.071717,-0.22031
ELP4_3_4,heavy,0.053972,0.07239
PPIL3_3_4,heavy,0.16319,-0.45175
RNASEH2B_2_3,heavy,0.060546,-0.020351
SIDT2_1_2,heavy,0.078251,0.11507
ANG_1_2,heavy,0.041582,0.0086909
CIAO1_2_3,heavy,0.10541,0.0070946
ZRSR2_1_2,heavy,0.10101,0.089494
NSRP1_3_4,heavy,-0.26848,0.86173
MRPL54_2_3,heavy,0.050493,0.087175
CALR3_4_1,heavy,0.060974,-0.033693
NUDT16L1_3_4,heavy,0.11219,-0.063225
IFIT1_4_1,heavy,0.083114,0.016577
HNRNPR_2_3,heavy,-0.043228,-0.028115
MTRF1_4_1,heavy,0.077656,0.093207
MRPL57_4_1,heavy,-0.086459,-0.33063
PTH2_2_3,heavy,0.069764,0.13665
HMGB2_4_1,heavy,0.067351,-0.031612
MRPL11_2_3,heavy,0.13346,0.14808
CNDP2_3_4,heavy,0.049897,0.068854
TRMT44_1_2,heavy,0.048381,0.12968
MFAP1_4_1,heavy,0.13903,-0.041928
ZFR2_1_2,heavy,0.060476,0.078762
UTP14A_4_1,heavy,-0.072922,-0.082047
EWSR1_2_3,heavy,0.12029,0.061024
CSDE1_3_4,heavy,0.11995,0.32675
PMS1_3_4,heavy,0.052726,0.041832
ZC3H12B_4_1,heavy,0.083762,0.21458
LARP6_3_4,heavy,0.059847,0.18539
THOC3_3_4,heavy,0.072675,0.038168
PABPC3_2_3,heavy,-0.043152,-0.11963
MDH1_1_2,heavy,-0.076118,0.11994
REXO4_3_4,heavy,-0.090099,-0.21941
MRPL15_4_1,heavy,-0.058042,-0.061718
BRD2_3_4,heavy,0.064804,0.054792
DCP1B_1_2,heavy,0.043062,0.20001
SARS2_1_2,heavy,-0.067076,0.092634
DIS3L_2_3,heavy,-0.068159,4.9141e-4
CTNNA1_2_3,heavy,-0.05476,0.053946
EIF5A_3_4,heavy,0.36518,-0.061674
DZIP1L_1_2,heavy,0.12727,0.08462
SMAD2_2_3,heavy,-0.048539,-0.039652
MRPS18B_3_4,heavy,0.19687,-0.25783
TRIP6_4_1,heavy,-0.058189,0.0058998
EPB41_3_4,heavy,0.065508,-0.0028782
RPP21_3_4,heavy,0.048761,0.051924
SRP72_4_1,heavy,0.089325,0.28793
CISD1_1_2,heavy,0.10207,0.014215
ERP29_4_1,heavy,-0.098969,0.056701
AEN_4_1,heavy,0.051742,0.11163
YTHDC1_1_2,heavy,-0.093672,-0.039585
CALR3_3_4,heavy,-0.14993,-0.2294
DDX23_1_2,heavy,-0.056269,-0.20019
C12ORF65_2_3,heavy,-0.050006,-0.056014
UBE2M_3_4,heavy,0.075183,0.16643
NUDT16_3_4,heavy,-0.077411,-0.15901
YWHAE_4_1,heavy,-0.12997,-0.0029112
EDC3_2_3,heavy,-0.15827,-0.20272
DIS3L2_2_3,heavy,-0.066762,0.090538
NUDT12_4_1,heavy,0.06929,-0.12684
FAS_1_2,heavy,0.06528,0.25944
THG1L_4_1,heavy,0.084827,-0.20847
NOCT_4_1,heavy,0.081645,0.4095
IARS1_4_1,heavy,-0.12262,-0.31306
H4C6_3_4,heavy,-0.098281,0.11184
DHX9_1_2,heavy,-0.13871,-0.095019
HMGB3_4_1,heavy,0.084867,-0.075655
PABPC1L2A_2_3,heavy,0.066206,0.16572
SSBP1_4_1,heavy,-0.055824,0.042156
YWHAE_3_4,heavy,0.074331,0.30113
TPX2_2_3,heavy,-0.31087,-0.20082
EPPK1_1_2,heavy,-0.2276,-0.75346
PTBP2_3_4,heavy,0.047997,0.053367
PHGDH_3_4,heavy,0.054287,0.10176
EXOSC7_3_4,heavy,0.20205,-0.50816
ZYX_1_2,heavy,0.046877,0.016867
MRPS21_3_4,heavy,-0.1314,0.27065
NAF1_2_3,heavy,-0.07753,0.12488
KAT8_4_1,heavy,-0.1576,-0.42686
FARSA_1_2,heavy,-0.15608,-0.022413
PHRF1_1_2,heavy,0.1031,0.052565
SETD1B_4_1,heavy,0.053933,0.24219
POLDIP3_3_4,heavy,0.042073,0.11649
RPGR_4_1,heavy,-0.08632,0.1457
RPP40_4_1,heavy,0.094766,-0.15657
CXXC5_1_2,heavy,0.069235,0.14449
FDPS_4_1,heavy,0.044203,-0.021363
SAMD4B_3_4,heavy,0.093704,-0.091491
ALKBH8_4_1,heavy,0.057832,0.14195
ARCN1_3_4,heavy,0.13423,0.14539
RPUSD2_3_4,heavy,0.16056,-0.098767
TES_1_2,heavy,-0.083549,0.14514
NDRG4_4_1,heavy,0.055147,0.0030956
