gene,day,lfc,essential,n
HNRNPF,21,0.88588,non-essential,1401
HNRNPF,13,0.70483,non-essential,1401
HNRNPF,5,0.19355,non-essential,1401
HNRNPH1,5,-0.44907,essential,785
HNRNPH1,21,-2.8038,essential,785
HNRNPH1,13,-2.802,essential,785
HNRNPH2,5,-0.32723,non-essential,1401
HNRNPH2,21,0.2961,non-essential,1401
HNRNPH2,13,-0.070062,non-essential,1401
HNRNPH3,13,0.80043,non-essential,1401
HNRNPH3,5,0.12194,non-essential,1401
HNRNPH3,21,1.3432,non-essential,1401
HNRNPK,13,-5.5055,essential,785
HNRNPK,21,-4.0862,essential,785
HNRNPK,5,-0.15399,essential,785
HNRNPL,13,-2.5222,essential,785
HNRNPL,21,-2.4621,essential,785
HNRNPL,5,0.34895,essential,785
HNRNPLL,5,-0.24204,non-essential,1401
HNRNPLL,13,0.81638,non-essential,1401
HNRNPLL,21,1.0939,non-essential,1401
HNRNPM,5,-0.31443,essential,785
HNRNPM,13,-0.93854,essential,785
HNRNPM,21,-1.2283,essential,785
HNRNPR,13,1.0261,non-essential,1401
HNRNPR,21,1.9524,non-essential,1401
HNRNPR,5,0.24437999999999999,non-essential,1401
HNRNPU,21,-2.2404,essential,785
HNRNPU,13,-2.5821,essential,785
HNRNPU,5,-0.047377,essential,785
HNRNPUL1,21,2.1528,non-essential,1401
HNRNPUL1,13,1.3146,non-essential,1401
HNRNPUL1,5,0.64444,non-essential,1401
HNRNPUL2,5,-0.2278,non-essential,1401
HNRNPUL2,21,1.5503,non-essential,1401
HNRNPUL2,13,0.53154,non-essential,1401
HOOK1,13,-0.14143,non-essential,1401
HOOK1,5,-0.021245,non-essential,1401
HOOK1,21,0.30647,non-essential,1401
HOXB6,5,0.22266,non-essential,1401
HOXB6,21,1.3236,non-essential,1401
HOXB6,13,0.66232,non-essential,1401
HRH1,21,2.0936,non-essential,1401
HRH1,5,0.13677,non-essential,1401
HRH1,13,1.2182,non-essential,1401
HRH2,21,2.0032,non-essential,1401
HRH2,13,1.4102,non-essential,1401
HRH2,5,0.39242,non-essential,1401
HSD17B10,21,-5.064,non-essential,1401
HSD17B10,13,-2.1358,non-essential,1401
HSD17B10,5,0.31673,non-essential,1401
HSP90AA1,5,0.17425,non-essential,1401
HSP90AA1,13,1.3001,non-essential,1401
HSP90AA1,21,2.2195,non-essential,1401
HSP90AB1,5,0.20846,non-essential,1401
HSP90AB1,13,0.40972,non-essential,1401
HSP90AB1,21,1.1818,non-essential,1401
HSP90B1,5,-0.52145,essential,785
HSP90B1,21,0.29369,essential,785
HSP90B1,13,0.13426,essential,785
HSPA1A,5,0.10132,non-essential,1401
HSPA1A,21,1.6464,non-essential,1401
HSPA1A,13,0.93853,non-essential,1401
HSPA1B,5,-0.016153,non-essential,1401
HSPA1B,13,0.90194,non-essential,1401
HSPA1B,21,1.5766,non-essential,1401
HSPA5,5,-2.3549,essential,785
HSPA5,13,-3.7572,essential,785
HSPA5,21,-2.7746,essential,785
HSPA8,21,-5.2013,essential,785
HSPA8,13,-2.5852,essential,785
HSPA8,5,-0.26448,essential,785
HSPA9,13,-5.4675,essential,785
HSPA9,5,-1.0215,essential,785
HSPA9,21,-4.628,essential,785
HSPB1,21,2.0251,non-essential,1401
HSPB1,13,1.3095,non-essential,1401
HSPB1,5,0.33315,non-essential,1401
HSPD1,21,-4.7066,essential,785
HSPD1,13,-5.3848,essential,785
HSPD1,5,-0.37393,essential,785
HSPE1,5,-0.38861,essential,785
HSPE1,13,-2.4044,essential,785
HSPE1,21,-1.5694,essential,785
HTATSF1,13,0.02641,essential,785
HTATSF1,21,-0.086471,essential,785
HTATSF1,5,0.11119,essential,785
HUWE1,5,-0.3498,essential,785
HUWE1,13,-2.2762,essential,785
HUWE1,21,-3.7265,essential,785
HYGRO,5,-0.31054,non-essential,1401
HYGRO,21,1.4697,non-essential,1401
HYGRO,13,0.85771,non-essential,1401
IARS1,21,-4.4363,essential,785
IARS1,13,-4.8852,essential,785
IARS1,5,-0.1944,essential,785
IARS2,21,-5.0208,essential,785
IARS2,13,-5.42,essential,785
IARS2,5,-0.26771,essential,785
IBA57,21,-2.3425,non-essential,1401
IBA57,13,0.079346,non-essential,1401
IBA57,5,0.12684,non-essential,1401
IDH1,5,-0.13467,non-essential,1401
IDH1,13,0.12455,non-essential,1401
IDH1,21,-0.06955,non-essential,1401
IDH2,13,0.99507,non-essential,1401
IDH2,21,1.4889,non-essential,1401
IDH2,5,0.37284,non-essential,1401
IFI16,5,-0.010645,non-essential,1401
IFI16,13,1.0224,non-essential,1401
IFI16,21,1.7164,non-essential,1401
IFIH1,13,1.3588,non-essential,1401
IFIH1,5,-0.016456,non-essential,1401
IFIH1,21,2.2139,non-essential,1401
IFIT1,5,0.10183,non-essential,1401
IFIT1,21,1.9949,non-essential,1401
IFIT1,13,1.1958,non-essential,1401
IFIT1B,13,1.6095,non-essential,1401
IFIT1B,21,2.6,non-essential,1401
IFIT1B,5,0.51237,non-essential,1401
IFIT2,21,1.6036,non-essential,1401
IFIT2,13,0.91202,non-essential,1401
IFIT2,5,0.13427,non-essential,1401
IFIT3,13,0.67509,non-essential,1401
IFIT3,21,1.138,non-essential,1401
IFIT3,5,0.0042819,non-essential,1401
IFIT5,5,0.053435,non-essential,1401
IFIT5,13,0.61499,non-essential,1401
IFIT5,21,0.59699,non-essential,1401
IGF2BP1,5,0.17766,non-essential,1401
IGF2BP1,13,1.3035,non-essential,1401
IGF2BP1,21,2.1653,non-essential,1401
IGF2BP2,5,-0.051049,non-essential,1401
IGF2BP2,21,1.1412,non-essential,1401
IGF2BP2,13,0.70273,non-essential,1401
IGF2BP3,5,-0.1327,non-essential,1401
IGF2BP3,13,0.70324,non-essential,1401
IGF2BP3,21,1.3115,non-essential,1401
IGHMBP2,5,-0.032107,non-essential,1401
IGHMBP2,21,0.61138,non-essential,1401
IGHMBP2,13,0.65614,non-essential,1401
ILF2,21,-2.1102,essential,785
ILF2,13,-0.79678,essential,785
ILF2,5,-0.13182,essential,785
ILF3,21,-1.1267,essential,785
ILF3,13,-1.0355,essential,785
ILF3,5,0.10929,essential,785
IMMT,13,-0.22706,essential,785
IMMT,21,0.14783,essential,785
IMMT,5,0.20691,essential,785
IMP3,5,-0.25822,essential,785
IMP3,13,-3.5992,essential,785
IMP3,21,-4.2172,essential,785
IMP4,21,-5.3768,essential,785
IMP4,13,-4.6228,essential,785
IMP4,5,-0.42354,essential,785
INTS1,13,-5.1787,essential,785
INTS1,5,-0.32519,essential,785
INTS1,21,-4.3211,essential,785
INTS10,21,-1.108,non-essential,1401
INTS10,13,-0.47165,non-essential,1401
INTS10,5,-0.018925,non-essential,1401
INTS11,5,-0.65573,essential,785
INTS11,13,-5.3756,essential,785
INTS11,21,-4.4619,essential,785
INTS12,21,0.67912,non-essential,1401
INTS12,13,0.68613,non-essential,1401
INTS12,5,0.024111,non-essential,1401
INTS2,5,-0.63266,essential,785
INTS2,13,-2.4656,essential,785
INTS2,21,-2.3003,essential,785
INTS3,13,-4.76,essential,785
INTS3,21,-5.0851,essential,785
INTS3,5,-0.10068,essential,785
INTS4,13,-4.985,essential,785
INTS4,21,-4.7115,essential,785
INTS4,5,-0.41278,essential,785
INTS5,5,-1.208,essential,785
INTS5,13,-4.0902,essential,785
INTS5,21,-3.6082,essential,785
INTS6,5,-0.20766,essential,785
INTS6,13,0.69642,essential,785
INTS6,21,1.0294,essential,785
INTS6L,5,0.14897,non-essential,1401
INTS6L,21,2.0816,non-essential,1401
INTS6L,13,1.2772,non-essential,1401
INTS7,5,-0.35862,essential,785
INTS7,13,-3.4424,essential,785
INTS7,21,-2.8764,essential,785
INTS8,5,-0.87155,essential,785
INTS8,21,-3.934,essential,785
INTS8,13,-3.9833,essential,785
INTS9,5,-0.19296,essential,785
INTS9,13,-1.1964,essential,785
INTS9,21,-1.913,essential,785
IPO11,21,-3.0499,essential,785
IPO11,13,-1.906,essential,785
IPO11,5,0.077703,essential,785
IPO13,21,-5.1907,essential,785
IPO13,13,-3.6918,essential,785
IPO13,5,-0.34323,essential,785
IPO4,13,0.37703,non-essential,1401
IPO4,21,1.039,non-essential,1401
IPO4,5,0.10965,non-essential,1401
IPO5,21,1.3962,non-essential,1401
IPO5,13,0.75734,non-essential,1401
IPO5,5,0.039598,non-essential,1401
IPO7,5,-0.48592,essential,785
IPO7,13,-1.7676,essential,785
IPO7,21,-1.1578,essential,785
IPO8,5,-0.11502,non-essential,1401
IPO8,13,0.56889,non-essential,1401
IPO8,21,1.1755,non-essential,1401
IPO9,5,0.040553,essential,785
IPO9,21,-0.99787,essential,785
IPO9,13,-0.088096,essential,785
IQCG,5,-0.1777,non-essential,1401
IQCG,21,1.5039,non-essential,1401
IQCG,13,0.71181,non-essential,1401
IREB2,5,0.29933,non-essential,1401
IREB2,13,1.1456,non-essential,1401
IREB2,21,1.8063,non-essential,1401
ISCU,13,-3.3514,essential,785
ISCU,21,-4.5012,essential,785
ISCU,5,0.22588,essential,785
ISG20,5,0.19847,non-essential,1401
ISG20,21,1.7993,non-essential,1401
ISG20,13,1.2136,non-essential,1401
ISG20L2,13,-4.3346,essential,785
ISG20L2,21,-4.2135,essential,785
ISG20L2,5,-0.026724,essential,785
ISY1,21,-4.5283,essential,785
ISY1,13,-4.7956,essential,785
ISY1,5,-0.67465,essential,785
JAKMIP1,21,2.449,non-essential,1401
JAKMIP1,13,1.4634,non-essential,1401
JAKMIP1,5,0.17951,non-essential,1401
JUN,5,0.26873,non-essential,1401
JUN,13,1.3016,non-essential,1401
JUN,21,2.2498,non-essential,1401
KARS1,21,-5.726,essential,785
KARS1,13,-5.5204,essential,785
KARS1,5,-0.62946,essential,785
KAT8,13,-3.485,essential,785
KAT8,21,-3.5114,essential,785
KAT8,5,-0.11213,essential,785
KCTD12,5,0.058719,non-essential,1401
KCTD12,21,1.0637,non-essential,1401
KCTD12,13,0.92759,non-essential,1401
KDM5A,21,2.4044,non-essential,1401
KDM5A,13,1.667,non-essential,1401
KDM5A,5,0.30797,non-essential,1401
KHDC1,13,1.1232,non-essential,1401
KHDC1,21,1.5961,non-essential,1401
KHDC1,5,0.21314,non-essential,1401
KHDC1L,21,1.168,non-essential,1401
KHDC1L,13,0.82478,non-essential,1401
KHDC1L,5,0.18818,non-essential,1401
KHDRBS1,5,-0.22264,non-essential,1401
KHDRBS1,21,-0.60424,non-essential,1401
KHDRBS1,13,-0.24553,non-essential,1401
KHDRBS2,5,0.18546,non-essential,1401
KHDRBS2,13,0.53165,non-essential,1401
KHDRBS2,21,0.99696,non-essential,1401
KHDRBS3,5,-0.010358,non-essential,1401
KHDRBS3,21,1.7965,non-essential,1401
KHDRBS3,13,1.0578,non-essential,1401
KHNYN,21,1.8011,non-essential,1401
KHNYN,13,0.88884,non-essential,1401
KHNYN,5,0.48443,non-essential,1401
KHSRP,5,-0.3904,non-essential,1401
KHSRP,13,0.10134,non-essential,1401
KHSRP,21,0.93643,non-essential,1401
KIF1C,13,0.77463,non-essential,1401
KIF1C,21,0.93156,non-essential,1401
KIF1C,5,0.22699,non-essential,1401
KIN,13,-0.72001,essential,785
KIN,21,-0.85829,essential,785
KIN,5,0.42262,essential,785
KMT2C,5,0.17706,non-essential,1401
KMT2C,21,2.3505,non-essential,1401
KMT2C,13,1.4236,non-essential,1401
KNOP1,5,-0.39644,non-essential,1401
KNOP1,13,0.11384,non-essential,1401
KNOP1,21,0.55611,non-essential,1401
KPNA2,21,-1.1763,non-essential,1401
KPNA2,13,-0.36789,non-essential,1401
KPNA2,5,0.20254,non-essential,1401
KPNB1,5,-1.7591,essential,785
KPNB1,13,-6.5011,essential,785
KPNB1,21,-5.5168,essential,785
KRAS,21,1.1787,essential,785
KRAS,13,0.56693,essential,785
KRAS,5,0.17862,essential,785
KRI1,13,-3.4001,essential,785
KRI1,21,-2.6548,essential,785
KRI1,5,-0.070831,essential,785
KRR1,13,-4.9913,essential,785
KRR1,5,-0.30283,essential,785
KRR1,21,-4.214,essential,785
KRT18,5,-0.99618,non-essential,1401
KRT18,13,-4.9787,non-essential,1401
KRT18,21,-3.9949,non-essential,1401
KTN1,5,0.36289,non-essential,1401
KTN1,21,2.0341,non-essential,1401
KTN1,13,1.2162,non-essential,1401
KYAT3,13,1.1467,non-essential,1401
KYAT3,21,2.0328,non-essential,1401
KYAT3,5,0.273,non-essential,1401
L1TD1,5,-0.14097,non-essential,1401
L1TD1,13,1.2347,non-essential,1401
L1TD1,21,2.0405,non-essential,1401
LAGE3,13,-0.448,non-essential,1401
LAGE3,21,-0.82022,non-essential,1401
LAGE3,5,0.12325,non-essential,1401
LAMA2,13,0.62967,non-essential,1401
LAMA2,21,1.2299,non-essential,1401
LAMA2,5,0.079863,non-essential,1401
LARP1,21,0.66522,non-essential,1401
LARP1,5,0.17172,non-essential,1401
LARP1,13,0.6502,non-essential,1401
LARP1B,5,0.080417,non-essential,1401
LARP1B,21,0.38291,non-essential,1401
LARP1B,13,0.097477,non-essential,1401
LARP4,13,0.55304,non-essential,1401
LARP4,21,0.76746,non-essential,1401
LARP4,5,0.17364,non-essential,1401
LARP4B,13,0.95737,non-essential,1401
LARP4B,21,1.3152,non-essential,1401
LARP4B,5,0.26409,non-essential,1401
LARP6,5,0.03425,non-essential,1401
LARP6,13,0.62096,non-essential,1401
LARP6,21,0.92802,non-essential,1401
LARP7,21,-0.145,non-essential,1401
LARP7,13,6.6664e-4,non-essential,1401
LARP7,5,-0.10191,non-essential,1401
LARS1,13,-0.1723,essential,785
LARS1,21,0.60973,essential,785
LARS1,5,0.31547,essential,785
LARS2,21,-2.6496,non-essential,1401
LARS2,13,-1.0566,non-essential,1401
LARS2,5,-0.0058303,non-essential,1401
LAS1L,13,-3.2449,essential,785
LAS1L,5,-0.082255,essential,785
LAS1L,21,-4.0554,essential,785
LASP1,5,-0.063421,non-essential,1401
LASP1,13,0.28551,non-essential,1401
LASP1,21,0.67822,non-essential,1401
LBR,5,0.032418,non-essential,1401
LBR,13,1.1839,non-essential,1401
LBR,21,1.958,non-essential,1401
LCMT2,5,-0.021687,non-essential,1401
LCMT2,21,2.2659,non-essential,1401
LCMT2,13,1.1432,non-essential,1401
LDHA,5,-0.12833,essential,785
LDHA,21,1.4759,essential,785
LDHA,13,0.68753,essential,785
LDHB,5,-0.26449,non-essential,1401
LDHB,13,0.4495,non-essential,1401
LDHB,21,0.64712,non-essential,1401
LENG9,13,1.441,non-essential,1401
LENG9,5,0.38521,non-essential,1401
LENG9,21,2.2459,non-essential,1401
LEPR,13,0.24735,non-essential,1401
LEPR,21,0.45235,non-essential,1401
LEPR,5,0.09174,non-essential,1401
LGALS1,5,0.3147,non-essential,1401
LGALS1,13,0.99639,non-essential,1401
LGALS1,21,2.031,non-essential,1401
LGALS2,13,1.2059,non-essential,1401
LGALS2,5,0.258,non-essential,1401
LGALS2,21,1.988,non-essential,1401
LGALS3,5,-0.032488,non-essential,1401
LGALS3,13,0.89371,non-essential,1401
LGALS3,21,1.5868,non-essential,1401
LIMA1,5,-0.38184,non-essential,1401
LIMA1,21,-0.57748,non-essential,1401
LIMA1,13,-0.55229,non-essential,1401
LIN28A,5,0.38956,non-essential,1401
LIN28A,21,1.5456,non-essential,1401
LIN28A,13,0.58528,non-essential,1401
LIN28B,5,0.14868,non-essential,1401
LIN28B,21,1.8292,non-essential,1401
LIN28B,13,1.271,non-essential,1401
LIN7C,13,1.0902,non-essential,1401
LIN7C,5,0.40045,non-essential,1401
LIN7C,21,2.3313,non-essential,1401
LLPH,5,-0.39899,essential,785
LLPH,21,-1.395,essential,785
LLPH,13,-1.034,essential,785
LMF2,5,0.18171,non-essential,1401
LMF2,13,1.5986,non-essential,1401
LMF2,21,2.0658,non-essential,1401
LMNA,13,0.45633,non-essential,1401
LMNA,21,0.89373,non-essential,1401
LMNA,5,0.081333,non-essential,1401
LOC81691,21,0.63151,non-essential,1401
LOC81691,5,0.1444,non-essential,1401
LOC81691,13,0.28239,non-essential,1401
LONP1,5,-0.25527,essential,785
LONP1,21,-4.8342,essential,785
LONP1,13,-4.0874,essential,785
LRP1,21,0.66361,non-essential,1401
LRP1,13,0.12263,non-essential,1401
LRP1,5,-0.019526,non-essential,1401
LRPPRC,13,-2.1163,non-essential,1401
LRPPRC,21,-3.5293,non-essential,1401
LRPPRC,5,0.30393,non-essential,1401
LRRC47,5,-0.24941,non-essential,1401
LRRC47,13,-0.71452,non-essential,1401
LRRC47,21,-1.3318,non-essential,1401
LRRC59,5,0.1696,non-essential,1401
LRRC59,13,0.95571,non-essential,1401
LRRC59,21,1.4862,non-essential,1401
LRRFIP1,5,0.27358,non-essential,1401
LRRFIP1,21,2.3273,non-essential,1401
LRRFIP1,13,1.6612,non-essential,1401
LRRFIP2,13,0.70294,non-essential,1401
LRRFIP2,5,0.024402,non-essential,1401
LRRFIP2,21,0.83956,non-essential,1401
LSG1,13,-2.4934,essential,785
LSG1,21,-3.6392,essential,785
LSG1,5,-0.0262,essential,785
LSM1,13,0.31252,non-essential,1401
LSM1,21,0.59774,non-essential,1401
LSM1,5,0.13084,non-essential,1401
LSM10,13,-0.89328,essential,785
LSM10,21,-1.4256,essential,785
LSM10,5,0.17239,essential,785
LSM11,21,-4.5564,essential,785
LSM11,13,-2.2465,essential,785
LSM11,5,0.31589,essential,785
LSM12,5,-0.22876,non-essential,1401
LSM12,21,-0.45696,non-essential,1401
LSM12,13,-0.25386,non-essential,1401
LSM14A,21,1.0898,essential,785
LSM14A,5,0.35329,essential,785
LSM14A,13,1.1196,essential,785
LSM14B,21,-0.31767,non-essential,1401
LSM14B,13,0.23877,non-essential,1401
LSM14B,5,-0.11247,non-essential,1401
LSM2,5,-1.1647,essential,785
LSM2,13,-5.2636,essential,785
LSM2,21,-4.2797,essential,785
LSM3,21,-3.1257,essential,785
LSM3,5,-0.23334,essential,785
LSM3,13,-1.6641,essential,785
LSM4,21,-5.9086,essential,785
LSM4,13,-5.9511,essential,785
LSM4,5,-0.45797,essential,785
LSM5,13,-4.3244,essential,785
LSM5,5,-0.3982,essential,785
LSM5,21,-4.2242,essential,785
LSM6,13,-5.5188,essential,785
LSM6,21,-4.5348,essential,785
LSM6,5,-0.90457,essential,785
LSM7,21,-4.9483,essential,785
LSM7,13,-5.917,essential,785
LSM7,5,-0.7977,essential,785
LSM8,13,-4.3166,essential,785
LSM8,21,-4.4103,essential,785
LSM8,5,-0.36576,essential,785
LTA4H,21,1.5469,non-essential,1401
LTA4H,5,0.25572,non-essential,1401
LTA4H,13,1.1157,non-essential,1401
LUC7L,21,1.1771,non-essential,1401
LUC7L,13,0.7529,non-essential,1401
LUC7L,5,0.071985,non-essential,1401
LUC7L2,5,-0.32534,non-essential,1401
LUC7L2,21,-1.3899,non-essential,1401
LUC7L2,13,-0.098955,non-essential,1401
LUC7L3,13,-3.3279,essential,785
LUC7L3,21,-4.1272,essential,785
LUC7L3,5,0.030002,essential,785
LUZP4,5,0.2341,non-essential,1401
LUZP4,13,1.2222,non-essential,1401
LUZP4,21,1.8099,non-essential,1401
LYAR,13,1.433,non-essential,1401
LYAR,21,2.1064,non-essential,1401
LYAR,5,0.27166,non-essential,1401
MACF1,5,-0.063242,non-essential,1401
MACF1,13,0.24702,non-essential,1401
MACF1,21,0.62206,non-essential,1401
MACROH2A1,5,0.16973,non-essential,1401
MACROH2A1,13,0.98232,non-essential,1401
MACROH2A1,21,1.6313,non-essential,1401
MAEL,13,0.79427,non-essential,1401
MAEL,5,0.21667,non-essential,1401
MAEL,21,1.4157,non-essential,1401
MAGOH,13,-0.74818,essential,785
MAGOH,21,-1.2576,essential,785
MAGOH,5,-0.098971,essential,785
MAGOHB,5,-0.2521,non-essential,1401
MAGOHB,13,-0.73966,non-essential,1401
MAGOHB,21,-0.49917,non-essential,1401
MAK16,21,-4.8919,essential,785
MAK16,13,-5.3902,essential,785
MAK16,5,-0.41418,essential,785
MANF,5,0.10291,non-essential,1401
MANF,13,0.19177,non-essential,1401
MANF,21,0.50043,non-essential,1401
MAP1B,13,0.15815,non-essential,1401
MAP1B,21,1.1151,non-essential,1401
MAP1B,5,0.50586,non-essential,1401
MAP2,5,-0.11636,non-essential,1401
MAP2,21,1.5671,non-essential,1401
MAP2,13,0.87678,non-essential,1401
MAP4,5,-0.16244,non-essential,1401
MAP4,13,0.6295,non-essential,1401
MAP4,21,0.80534,non-essential,1401
MAPRE1,5,0.38348,non-essential,1401
MAPRE1,13,1.148,non-essential,1401
MAPRE1,21,1.6761,non-essential,1401
MAPT,5,-0.11824,non-essential,1401
MAPT,21,-0.064649,non-essential,1401
MAPT,13,-0.043593,non-essential,1401
MARF1,5,0.093243,non-essential,1401
MARF1,21,1.4822,non-essential,1401
MARF1,13,1.1909,non-essential,1401
MARK2,5,0.22305,non-essential,1401
MARK2,21,1.804,non-essential,1401
MARK2,13,1.2897,non-essential,1401
MARS1,21,-5.216,essential,785
MARS1,13,-4.554,essential,785
MARS1,5,-0.18036,essential,785
MARS2,21,-4.9704,essential,785
MARS2,13,-2.5691,essential,785
MARS2,5,-0.040182,essential,785
MAT1A,5,0.20789,non-essential,1401
MAT1A,13,0.85583,non-essential,1401
MAT1A,21,1.8622,non-essential,1401
MAT2A,5,-0.1574,essential,785
MAT2A,21,-2.05,essential,785
MAT2A,13,-0.80799,essential,785
MATR3,5,0.0079807,non-essential,1401
MATR3,13,0.88279,non-essential,1401
MATR3,21,0.91513,non-essential,1401
MAZ,5,0.041573,non-essential,1401
MAZ,13,0.90148,non-essential,1401
MAZ,21,1.108,non-essential,1401
MBNL1,5,0.011608,non-essential,1401
MBNL1,13,0.61445,non-essential,1401
MBNL1,21,0.96003,non-essential,1401
MBNL2,5,-0.44379,non-essential,1401
MBNL2,13,0.88218,non-essential,1401
MBNL2,21,1.3809,non-essential,1401
MBNL3,21,0.90166,non-essential,1401
MBNL3,5,0.043467,non-essential,1401
MBNL3,13,0.6867,non-essential,1401
MCAT,21,-2.602,non-essential,1401
MCAT,13,-0.65168,non-essential,1401
MCAT,5,0.053612,non-essential,1401
MCHERRY,5,0.32042,non-essential,1401
MCHERRY,21,2.0454,non-essential,1401
MCHERRY,13,1.4896,non-essential,1401
MCRIP2,5,0.1209,non-essential,1401
MCRIP2,21,1.0027,non-essential,1401
MCRIP2,13,0.8388,non-essential,1401
MCTS1,13,0.93638,non-essential,1401
MCTS1,5,0.24299,non-essential,1401
MCTS1,21,1.4874,non-essential,1401
MDC1,5,-0.56174,non-essential,1401
MDC1,13,-0.77528,non-essential,1401
MDC1,21,-1.6123,non-essential,1401
MDH1,13,0.93169,non-essential,1401
MDH1,5,0.1346,non-essential,1401
MDH1,21,1.7449,non-essential,1401
MDH2,13,0.42173,non-essential,1401
MDH2,5,0.14609,non-essential,1401
MDH2,21,0.40809,non-essential,1401
MECP2,5,-0.046925,non-essential,1401
MECP2,13,1.2129,non-essential,1401
MECP2,21,1.4995,non-essential,1401
MEPCE,5,-0.38262,essential,785
MEPCE,21,-2.4641,essential,785
MEPCE,13,-1.3587,essential,785
MET,5,0.24919,non-essential,1401
MET,13,1.4286,non-essential,1401
MET,21,2.2273,non-essential,1401
METAP2,21,-2.9075,essential,785
METAP2,13,-0.85514,essential,785
METAP2,5,0.28951,essential,785
METTL1,21,0.97524,non-essential,1401
METTL1,13,1.1675,non-essential,1401
METTL1,5,0.68569,non-essential,1401
METTL14,21,-3.3773,essential,785
METTL14,13,-1.5668,essential,785
METTL14,5,0.15088,essential,785
METTL15,5,0.067584,essential,785
METTL15,13,0.63443,essential,785
METTL15,21,0.84304,essential,785
METTL16,21,-2.3867,essential,785
METTL16,13,-1.7525,essential,785
METTL16,5,0.22548,essential,785
METTL25B,5,0.38531,non-essential,1401
METTL25B,13,0.74609,non-essential,1401
METTL25B,21,1.0417,non-essential,1401
METTL2A,5,-0.7214,non-essential,1401
METTL2A,13,-0.83632,non-essential,1401
METTL2A,21,-1.2104,non-essential,1401
METTL2B,5,-0.11151,non-essential,1401
METTL2B,13,0.47805,non-essential,1401
METTL2B,21,0.83872,non-essential,1401
METTL3,13,-2.0305,essential,785
METTL3,21,-1.7654,essential,785
METTL3,5,-0.1626,essential,785
METTL4,5,0.19511,non-essential,1401
METTL4,13,1.5381,non-essential,1401
METTL4,21,2.2513,non-essential,1401
METTL5,13,1.0809,non-essential,1401
METTL5,21,1.3943,non-essential,1401
METTL5,5,0.33201,non-essential,1401
METTL6,5,0.055091,non-essential,1401
METTL6,21,2.4524,non-essential,1401
METTL6,13,1.3323,non-essential,1401
METTL8,5,0.16555,non-essential,1401
METTL8,21,1.2171,non-essential,1401
METTL8,13,0.69636,non-essential,1401
MEX3A,21,1.8533,non-essential,1401
MEX3A,13,1.1481,non-essential,1401
MEX3A,5,0.25277,non-essential,1401
MEX3B,5,0.19035,non-essential,1401
MEX3B,21,1.5133,non-essential,1401
MEX3B,13,1.0979,non-essential,1401
MEX3C,5,0.22036,non-essential,1401
MEX3C,13,1.3761,non-essential,1401
