sample_name,treatment,control,rep,gene,num,neg_score,neg_p_value,neg_fdr,neg_rank,neg_goodsgrna,pos_score,pos_p_value,pos_fdr,pos_rank,pos_goodsgrna,lfc,p_value,fdr,goodsgrna,annotation,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS3A,3,5.3601e-4,0.001746,0.006052,122,3,0.99946,0.99952,NA,2074,0,-2.7981,0.001746,0.006052,3,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS4X,3,4.909e-4,0.0015875,0.005844,118,3,0.99951,0.99956,NA,2078,0,-2.2664,0.0015875,0.005844,3,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RRS1,4,4.8406e-4,0.0019046,0.006333,117,4,0.99952,0.99951,NA,2079,0,-0.98592,0.0019046,0.006333,4,2 60S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,EIF6,4,4.7569e-4,0.0018729,0.006295,116,4,0.99952,0.99953,NA,2080,0,-2.062,0.0018729,0.006295,4,2 60S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,IMP4,4,4.469e-4,0.0017777,0.006063,115,4,0.99955,0.99955,NA,2081,0,-1.3421,0.0017777,0.006063,4,1 40S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,EMG1,4,4.1328e-4,0.0016509,0.005934,110,4,0.99959,0.9996,NA,2083,0,-0.91895,0.0016509,0.005934,4,1 40S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL27A,3,3.3065e-4,0.0010395,0.004147,105,3,0.99967,0.99969,NA,2087,0,-3.8032,0.0010395,0.004147,3,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPLP2,4,3.2827e-4,0.0013293,0.005004,104,4,0.99967,0.9997,NA,2088,0,-2.0614,0.0013293,0.005004,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,WDR43,4,3.0059e-4,0.0012388,0.004753,102,4,0.9997,0.99972,NA,2089,0,-1.5709,0.0012388,0.004753,4,1 40S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL35,3,1.816e-4,6.3636e-4,0.002987,87,3,0.99971,0.99973,NA,2090,0,-2.7995,6.3636e-4,0.002987,3,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL13,4,2.1826e-4,8.7188e-4,0.003662,94,4,0.99971,0.99973,NA,2091,0,-2.7118,8.7188e-4,0.003662,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL18A,4,2.4586e-4,0.0010349,0.004147,99,4,0.99975,0.99978,NA,2093,0,-2.8542,0.0010349,0.004147,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL7,4,2.1852e-4,8.7188e-4,0.003662,95,4,0.99978,0.9998,NA,2095,0,-2.1195,8.7188e-4,0.003662,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL17-C18ORF32,4,1.9819e-4,7.7677e-4,0.003406,91,4,0.9998,0.99981,NA,2098,0,-1.7269,7.7677e-4,0.003406,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,NOP2,4,1.9123e-4,7.5865e-4,0.003363,90,4,0.99981,0.99981,NA,2099,0,-1.871,7.5865e-4,0.003363,4,2 60S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,LAS1L,4,1.8371e-4,7.3148e-4,0.003279,89,4,0.99982,0.99982,NA,2100,0,-0.90882,7.3148e-4,0.003279,4,2 60S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS17,4,1.8224e-4,7.2242e-4,0.003276,88,4,0.99982,0.99983,NA,2101,0,-1.9603,7.2242e-4,0.003276,4,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,HEATR1,4,1.7931e-4,7.0883e-4,0.003251,86,4,0.99982,0.99983,NA,2102,0,-0.67231,7.0883e-4,0.003251,4,1 40S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,NOL10,4,1.7075e-4,6.726e-4,0.003121,85,4,0.99983,0.99983,NA,2103,0,-1.0405,6.726e-4,0.003121,4,1 40S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS21,4,1.4751e-4,5.7295e-4,0.002788,82,4,0.99985,0.99986,NA,2105,0,-1.5376,5.7295e-4,0.002788,4,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS15A,4,7.9482e-5,2.7855e-4,0.001522,73,4,0.99986,0.99987,NA,2107,0,-2.3388,2.7855e-4,0.001522,4,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RCL1,4,1.3652e-4,5.2766e-4,0.002632,80,4,0.99986,0.99987,NA,2108,0,-0.92888,5.2766e-4,0.002632,4,1 40S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,PPAN,4,1.3417e-4,5.186e-4,0.002619,79,4,0.99987,0.99987,NA,2109,0,-1.6307,5.186e-4,0.002619,4,2 60S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,NOP53,4,1.3012e-4,4.9596e-4,0.002537,78,4,0.99987,0.99988,NA,2110,0,-1.9597,4.9596e-4,0.002537,4,2 60S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS11,4,8.9002e-5,3.1931e-4,0.001676,76,4,0.99987,0.99988,NA,2111,0,-3.2465,3.1931e-4,0.001676,4,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,SURF6,4,1.1959e-4,4.3255e-4,0.002241,77,4,0.99988,0.99988,NA,2112,0,-1.1953,4.3255e-4,0.002241,4,2 60S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL38,4,4.1193e-5,1.3814e-4,9.34e-4,59,4,0.99991,0.99993,NA,2113,0,-1.751,1.3814e-4,9.34e-4,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL23,4,8.5392e-5,3.0573e-4,0.001626,75,4,0.99991,0.99993,NA,2114,0,-2.6606,3.0573e-4,0.001626,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL5,4,8.2106e-5,2.9214e-4,0.001575,74,4,0.99992,0.99993,NA,2115,0,-2.958,2.9214e-4,0.001575,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL7A,4,7.7744e-5,2.6949e-4,0.001493,72,4,0.99992,0.99994,NA,2116,0,-2.9485,2.6949e-4,0.001493,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,WDR46,4,7.4306e-5,2.6043e-4,0.001464,71,4,0.99993,0.99994,NA,2117,0,-1.3625,2.6043e-4,0.001464,4,1 40S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,NIP7,4,6.0386e-5,2.0608e-4,0.001192,69,4,0.99994,0.99995,NA,2119,0,-1.1071,2.0608e-4,0.001192,4,2 60S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL11,4,5.7856e-5,1.9702e-4,0.001191,66,4,0.99994,0.99995,NA,2122,0,-3.3308,1.9702e-4,0.001191,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS27A,4,5.6011e-5,1.8796e-4,0.001154,65,4,0.99994,0.99995,NA,2123,0,-2.4391,1.8796e-4,0.001154,4,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL36,4,5.2453e-5,1.6985e-4,0.001076,64,4,0.99995,0.99995,NA,2124,0,-1.9993,1.6985e-4,0.001076,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,BOP1,4,5.0178e-5,1.6532e-4,0.001064,63,4,0.99995,0.99995,NA,2125,0,-1.726,1.6532e-4,0.001064,4,2 60S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS8,4,4.6374e-5,1.5173e-4,9.92e-4,61,4,0.99995,0.99996,NA,2127,0,-2.1557,1.5173e-4,9.92e-4,4,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS20,3,4.602e-5,1.7438e-4,0.001087,60,3,0.99995,0.99998,NA,2128,0,-3.8779,1.7438e-4,0.001087,3,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS23,4,4.084e-5,1.3814e-4,9.34e-4,57,4,0.99996,0.99996,NA,2130,0,-2.2292,1.3814e-4,9.34e-4,4,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL21,4,3.9655e-5,1.3814e-4,9.34e-4,56,4,0.99996,0.99996,NA,2131,0,-1.8266,1.3814e-4,9.34e-4,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL23A,4,3.0302e-5,1.1097e-4,8.2e-4,53,4,0.99997,0.99997,NA,2134,0,-2.8983,1.1097e-4,8.2e-4,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPF1,4,2.843e-5,1.0191e-4,7.82e-4,52,4,0.99997,0.99997,NA,2135,0,-1.3597,1.0191e-4,7.82e-4,4,2 60S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,GTPBP4,4,8.1677e-6,3.8499e-5,4.65e-4,32,4,0.99998,0.99998,NA,2138,0,-2.2967,3.8499e-5,4.65e-4,4,2 60S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL17,4,1.8686e-5,7.0204e-5,5.84e-4,48,4,0.99998,0.99999,NA,2140,0,-2.7862,7.0204e-5,5.84e-4,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS15,4,1.7899e-5,6.5674e-5,5.58e-4,47,4,0.99998,0.99999,NA,2141,0,-3.055,6.5674e-5,5.58e-4,4,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL15,4,4.6385e-6,2.944e-5,4.35e-4,26,4,0.99998,0.99999,NA,2142,0,-2.6686,2.944e-5,4.35e-4,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS2,4,1.7262e-5,6.5674e-5,5.58e-4,46,4,0.99998,0.99999,NA,2143,0,-1.8247,6.5674e-5,5.58e-4,4,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS12,4,1.7012e-5,6.5674e-5,5.58e-4,45,4,0.99998,0.99999,NA,2144,0,-2.2149,6.5674e-5,5.58e-4,4,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL34,4,1.5921e-5,6.5674e-5,5.58e-4,43,4,0.99998,0.99999,NA,2146,0,-3.2714,6.5674e-5,5.58e-4,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL37A,4,1.2924e-5,6.1145e-5,5.58e-4,38,4,0.99998,0.99999,NA,2147,0,-1.7925,6.1145e-5,5.58e-4,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS29,4,1.5109e-5,6.1145e-5,5.58e-4,42,4,0.99998,0.99999,NA,2148,0,-3.0864,6.1145e-5,5.58e-4,4,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL28,4,1.2659e-5,6.1145e-5,5.58e-4,37,4,0.99999,0.99999,NA,2152,0,-0.96972,6.1145e-5,5.58e-4,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,PES1,4,1.2072e-5,5.6616e-5,5.58e-4,36,4,0.99999,0.99999,NA,2153,0,-1.6481,5.6616e-5,5.58e-4,4,2 60S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,BMS1,4,9.7605e-6,4.3028e-5,5.05e-4,34,4,0.99999,0.99999,NA,2155,0,-1.337,4.3028e-5,5.05e-4,4,1 40S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,NOP16,4,8.5883e-6,3.8499e-5,4.65e-4,33,4,0.99999,0.99999,NA,2156,0,-1.8531,3.8499e-5,4.65e-4,4,2 60S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,MAK16,4,6.7481e-6,3.397e-5,4.52e-4,30,4,0.99999,1,NA,2158,0,-2.1984,3.397e-5,4.52e-4,4,2 60S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS19,4,5.2339e-6,2.944e-5,4.35e-4,27,4,0.99999,1,NA,2159,0,-2.6543,2.944e-5,4.35e-4,4,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,UTP20,4,6.4428e-6,3.397e-5,4.52e-4,29,4,0.99999,1,NA,2160,0,-1.4935,3.397e-5,4.52e-4,4,1 40S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS13,4,5.976e-6,3.397e-5,4.52e-4,28,4,0.99999,1,NA,2161,0,-3.6838,3.397e-5,4.52e-4,4,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,IMP3,4,4.1814e-6,2.4911e-5,3.98e-4,25,4,1,1,NA,2162,0,-1.7088,2.4911e-5,3.98e-4,4,1 40S biogenesis,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL4,4,3.4534e-6,1.5852e-5,2.64e-4,24,4,1,1,NA,2163,0,-2.8295,1.5852e-5,2.64e-4,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL3,4,3.1274e-6,1.5852e-5,2.64e-4,23,4,1,1,NA,2164,0,-2.2671,1.5852e-5,2.64e-4,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL18,4,3.024e-6,1.5852e-5,2.64e-4,22,4,1,1,NA,2165,0,-2.701,1.5852e-5,2.64e-4,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL32,4,2.575e-6,1.1323e-5,2.15e-4,20,4,1,1,NA,2167,0,-2.3702,1.1323e-5,2.15e-4,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS16,3,2.36e-6,1.1323e-5,2.15e-4,19,3,1,1,NA,2168,0,-3.5752,1.1323e-5,2.15e-4,3,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPLP0,4,1.5853e-6,6.7939e-6,1.51e-4,16,4,1,1,NA,2171,0,-3.4752,6.7939e-6,1.51e-4,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL19,4,1.5031e-6,6.7939e-6,1.51e-4,15,4,1,1,NA,2172,0,-3.7981,6.7939e-6,1.51e-4,4,4 60S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPS3,4,1.075e-6,2.2646e-6,6.5e-5,14,4,1,1,NA,2173,0,-3.2573,2.2646e-6,6.5e-5,4,3 40S ribosome,sig
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_supernatant_rep1,heavy,supernatant,rep1,RPL35A,4,9.9875e-7,2.2646e-6,6.5e-5,13,4,1,1,NA,2174,0,-3.3427,2.2646e-6,6.5e-5,4,4 60S ribosome,sig
